"","GEOID","full_geoid","male_white_age18to19","male_white_age20to24","male_white_age25to29","male_white_age30to34","male_white_age35to44","male_white_age45to54","male_white_age55to64","male_white_age65to74","male_white_age75to84","male_white_age85over","female_white_age18to19","female_white_age20to24","female_white_age25to29","female_white_age30to34","female_white_age35to44","female_white_age45to54","female_white_age55to64","female_white_age65to74","female_white_age75to84","female_white_age85over","male_black_age18to19","male_black_age20to24","male_black_age25to29","male_black_age30to34","male_black_age35to44","male_black_age45to54","male_black_age55to64","male_black_age65to74","male_black_age75to84","male_black_age85over","female_black_age18to19","female_black_age20to24","female_black_age25to29","female_black_age30to34","female_black_age35to44","female_black_age45to54","female_black_age55to64","female_black_age65to74","female_black_age75to84","female_black_age85over","male_aian_age18to19","male_aian_age20to24","male_aian_age25to29","male_aian_age30to34","male_aian_age35to44","male_aian_age45to54","male_aian_age55to64","male_aian_age65to74","male_aian_age75to84","male_aian_age85over","female_aian_age18to19","female_aian_age20to24","female_aian_age25to29","female_aian_age30to34","female_aian_age35to44","female_aian_age45to54","female_aian_age55to64","female_aian_age65to74","female_aian_age75to84","female_aian_age85over","male_asian_age18to19","male_asian_age20to24","male_asian_age25to29","male_asian_age30to34","male_asian_age35to44","male_asian_age45to54","male_asian_age55to64","male_asian_age65to74","male_asian_age75to84","male_asian_age85over","female_asian_age18to19","female_asian_age20to24","female_asian_age25to29","female_asian_age30to34","female_asian_age35to44","female_asian_age45to54","female_asian_age55to64","female_asian_age65to74","female_asian_age75to84","female_asian_age85over","male_nhpi_age18to19","male_nhpi_age20to24","male_nhpi_age25to29","male_nhpi_age30to34","male_nhpi_age35to44","male_nhpi_age45to54","male_nhpi_age55to64","male_nhpi_age65to74","male_nhpi_age75to84","male_nhpi_age85over","female_nhpi_age18to19","female_nhpi_age20to24","female_nhpi_age25to29","female_nhpi_age30to34","female_nhpi_age35to44","female_nhpi_age45to54","female_nhpi_age55to64","female_nhpi_age65to74","female_nhpi_age75to84","female_nhpi_age85over","male_other_age18to19","male_other_age20to24","male_other_age25to29","male_other_age30to34","male_other_age35to44","male_other_age45to54","male_other_age55to64","male_other_age65to74","male_other_age75to84","male_other_age85over","female_other_age18to19","female_other_age20to24","female_other_age25to29","female_other_age30to34","female_other_age35to44","female_other_age45to54","female_other_age55to64","female_other_age65to74","female_other_age75to84","female_other_age85over","male_mixed_age18to19","male_mixed_age20to24","male_mixed_age25to29","male_mixed_age30to34","male_mixed_age35to44","male_mixed_age45to54","male_mixed_age55to64","male_mixed_age65to74","male_mixed_age75to84","male_mixed_age85over","female_mixed_age18to19","female_mixed_age20to24","female_mixed_age25to29","female_mixed_age30to34","female_mixed_age35to44","female_mixed_age45to54","female_mixed_age55to64","female_mixed_age65to74","female_mixed_age75to84","female_mixed_age85over","male_w_nothisp_age18to19","male_w_nothisp_age20to24","male_w_nothisp_age25to29","male_w_nothisp_age30to34","male_w_nothisp_age35to44","male_w_nothisp_age45to54","male_w_nothisp_age55to64","male_w_nothisp_age65to74","male_w_nothisp_age75to84","male_w_nothisp_age85over","female_w_nothisp_age18to19","female_w_nothisp_age20to24","female_w_nothisp_age25to29","female_w_nothisp_age30to34","female_w_nothisp_age35to44","female_w_nothisp_age45to54","female_w_nothisp_age55to64","female_w_nothisp_age65to74","female_w_nothisp_age75to84","female_w_nothisp_age85over","male_hisp_age18to19","male_hisp_age20to24","male_hisp_age25to29","male_hisp_age30to34","male_hisp_age35to44","male_hisp_age45to54","male_hisp_age55to64","male_hisp_age65to74","male_hisp_age75to84","male_hisp_age85over","female_hisp_age18to19","female_hisp_age20to24","female_hisp_age25to29","female_hisp_age30to34","female_hisp_age35to44","female_hisp_age45to54","female_hisp_age55to64","female_hisp_age65to74","female_hisp_age75to84","female_hisp_age85over","WHITE_FEMALE","WHITE_MALE","WHITE_TOTAL","WHITE_18_to_24","WHITE_25_to_34","WHITE_35_to_44","WHITE_45_to_54","WHITE_55_to_64","WHITE_65_over","BLACK_FEMALE","BLACK_MALE","BLACK_TOTAL","BLACK_18_to_24","BLACK_25_to_34","BLACK_35_to_44","BLACK_45_to_54","BLACK_55_to_64","BLACK_65_over","AI_AN_FEMALE","AI_AN_MALE","AI_AN_TOTAL","AI_AN_18_to_24","AI_AN_25_to_34","AI_AN_35_to_44","AI_AN_45_to_54","AI_AN_55_to_64","AI_AN_65_over","ASIAN_FEMALE","ASIAN_MALE","ASIAN_TOTAL","ASIAN_18_to_24","ASIAN_25_to_34","ASIAN_35_to_44","ASIAN_45_to_54","ASIAN_55_to_64","ASIAN_65_over","NHPI_FEMALE","NHPI_MALE","NHPI_TOTAL","NHPI_18_to_24","NHPI_25_to_34","NHPI_35_to_44","NHPI_45_to_54","NHPI_55_to_64","NHPI_65_over","OTHER_FEMALE","OTHER_MALE","OTHER_TOTAL","OTHER_18_to_24","OTHER_25_to_34","OTHER_35_to_44","OTHER_45_to_54","OTHER_55_to_64","OTHER_65_over","MIXED_FEMALE","MIXED_MALE","MIXED_TOTAL","MIXED_18_to_24","MIXED_25_to_34","MIXED_35_to_44","MIXED_45_to_54","MIXED_55_to_64","MIXED_65_over","W_NOTHISP_FEMALE","W_NOTHISP_MALE","W_NOTHISP_TOTAL","W_NOTHISP_18_to_24","W_NOTHISP_25_to_34","W_NOTHISP_35_to_44","W_NOTHISP_45_to_54","W_NOTHISP_55_to_64","W_NOTHISP_65_over","HISP_FEMALE","HISP_MALE","HISP_TOTAL","HISP_18_to_24","HISP_25_to_34","HISP_35_to_44","HISP_45_to_54","HISP_55_to_64","HISP_65_over","ALL_FEMALE","ALL_MALE","ALL_TOTAL","ALL_18_to_24","ALL_25_to_34","ALL_35_to_44","ALL_45_to_54","ALL_55_to_64","ALL_65_over"
"45","55054","Assembly District 54 (2018), Wisconsin",1123,3724,2150,1877,2636,3057,2721,1795,1038,389,1775,3742,1804,1718,2692,3207,3221,2159,1803,923,90,195,55,47,54,9,45,26,14,0,37,48,65,18,30,66,19,14,0,0,90,195,55,47,54,9,45,26,14,0,37,48,65,18,30,66,19,14,0,0,47,132,132,51,101,69,26,21,0,0,30,160,63,59,148,93,45,47,31,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,48,19,25,15,10,12,0,0,0,0,6,0,10,15,0,0,16,0,0,54,58,33,24,11,0,0,0,4,9,43,44,5,39,8,9,10,9,0,0,1101,3651,2059,1784,2574,2914,2667,1794,1038,377,1763,3591,1718,1654,2557,3028,3057,2159,1786,920,22,91,110,118,77,153,66,1,0,12,12,151,86,74,150,179,164,16,17,3,19823,17789,37612,10364,7549,5328,6264,5942,8107,278,490,768,370,185,84,75,64,54,278,490,768,370,185,84,75,64,54,631,553,1184,369,305,249,162,71,99,35,23,58,0,0,58,0,0,0,47,117,164,54,54,30,10,12,16,157,193,350,199,101,19,9,10,22,19176,17292,36468,10106,7215,5131,5942,5724,8074,688,584,1272,276,388,227,332,230,49,41113,37531,78644,22108,15982,11210,12869,12117,16475
"46","55098","Assembly District 98 (2018), Wisconsin",316,1876,2235,1644,3522,3574,3846,2366,1103,465,463,1925,1329,1652,3389,3691,4217,3259,1795,943,9,76,90,0,101,134,39,16,19,0,11,17,26,8,24,117,61,15,5,0,9,76,90,0,101,134,39,16,19,0,11,17,26,8,24,117,61,15,5,0,8,85,155,206,316,169,31,44,11,0,29,89,157,198,324,62,34,39,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,27,20,20,29,10,4,0,0,7,14,0,8,42,36,20,3,3,0,86,53,55,22,10,37,15,0,0,50,95,32,56,36,54,76,0,0,0,259,1655,2120,1575,3249,3340,3796,2314,1082,459,334,1852,1279,1567,3023,3531,4119,3206,1744,927,57,269,177,96,293,254,100,62,25,6,129,102,76,85,398,218,163,73,54,19,18446,17101,35547,4580,6860,6911,7265,8063,9931,223,445,668,113,124,125,251,100,55,223,445,668,113,124,125,251,100,55,908,994,1902,211,716,640,231,65,104,0,0,0,0,0,0,0,0,0,97,149,246,40,76,28,62,65,40,323,241,564,231,196,58,64,113,15,17463,16053,33516,4100,6541,6272,6871,7915,9732,1154,1239,2393,557,434,691,472,263,239,38837,36667,75504,9945,15071,14850,15467,16684,20171
"47","55061","Assembly District 61 (2018), Wisconsin",807,1447,1544,1450,3056,4946,4783,2611,1186,303,555,1526,1346,1570,3377,5147,4657,2561,1253,653,0,27,85,11,32,46,37,33,0,0,1,42,28,3,73,19,15,19,0,0,0,27,85,11,32,46,37,33,0,0,1,42,28,3,73,19,15,19,0,0,0,5,0,24,56,15,17,66,0,0,0,0,10,15,64,77,26,30,20,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,18,65,0,34,0,0,0,0,0,43,6,112,56,9,0,0,0,26,48,25,0,92,26,20,0,0,0,31,0,20,28,50,29,29,17,0,0,757,1338,1459,1328,2956,4731,4616,2564,1175,290,555,1404,1312,1491,3183,4914,4576,2500,1253,653,50,139,85,140,165,228,213,47,11,13,0,122,95,100,339,311,90,61,0,0,17988,17350,35338,4335,5910,6433,10093,9440,8567,185,234,419,70,127,105,65,52,52,185,234,419,70,127,105,65,52,52,216,166,382,5,49,120,92,43,116,0,19,19,0,0,0,19,0,0,217,100,317,17,67,177,56,43,0,175,217,392,105,73,142,55,49,17,17265,16598,33863,4054,5590,6139,9645,9192,8435,1028,878,1906,311,420,504,539,303,132,37259,35796,73055,8967,12363,13725,20629,19174,17371
"48","55018","Assembly District 18 (2018), Wisconsin",177,1140,733,556,886,869,972,631,288,63,109,1087,665,520,1120,914,888,695,156,116,525,1213,971,597,1775,1275,1630,757,263,93,507,1565,1660,1223,2129,2095,2052,1179,432,55,525,1213,971,597,1775,1275,1630,757,263,93,507,1565,1660,1223,2129,2095,2052,1179,432,55,24,196,152,173,88,118,166,47,21,0,60,156,126,107,144,214,92,49,9,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,77,86,36,130,38,20,21,1,0,2,55,93,27,75,116,19,33,6,0,76,172,62,72,64,47,18,16,12,0,39,151,214,44,89,86,64,33,9,8,145,1070,668,486,750,778,911,607,282,62,92,945,618,435,918,825,856,680,156,114,63,191,173,114,316,158,81,51,7,1,58,236,163,112,282,220,54,54,6,2,5382,5343,10725,2513,2474,2006,1783,1860,1949,10845,7469,18314,3810,4451,3904,3370,3682,2779,10845,7469,18314,3810,4451,3904,3370,3682,2779,865,819,1684,436,558,232,332,258,126,0,15,15,0,0,0,0,0,15,407,389,796,134,242,205,154,39,61,673,521,1194,438,392,153,133,82,78,4783,4848,9631,2252,2207,1668,1603,1767,1901,1133,1074,2207,548,562,598,378,135,121,34933,27947,62880,13941,15337,12670,11123,11505,9809
"49","55029","Assembly District 29 (2018), Wisconsin",1476,3351,1522,1677,3571,3551,3624,1972,985,412,1485,2942,1605,1421,3353,3505,3455,2303,1439,864,82,59,17,6,37,31,32,17,0,0,14,62,3,26,0,4,2,0,0,0,82,59,17,6,37,31,32,17,0,0,14,62,3,26,0,4,2,0,0,0,38,116,37,36,28,21,18,9,0,4,41,197,44,54,38,24,66,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,8,0,19,12,1,0,0,0,0,0,8,1,8,0,0,4,0,0,0,90,75,3,117,29,38,7,17,0,0,39,64,44,4,31,73,16,5,33,0,1468,3263,1509,1664,3528,3518,3611,1960,981,412,1464,2887,1587,1406,3272,3488,3451,2286,1439,863,22,99,13,24,55,34,16,15,4,0,36,63,18,15,95,20,7,17,0,1,18917,18517,37434,9254,6225,6924,7056,7079,7975,109,249,358,217,52,37,35,34,17,109,249,358,217,52,37,35,34,17,405,289,694,392,171,66,45,84,20,35,0,35,0,0,34,1,0,0,17,40,57,16,28,12,1,4,0,293,369,662,268,168,60,111,23,55,18692,18303,36995,9082,6166,6800,7006,7062,7941,265,266,531,220,70,150,54,23,37,38842,38282,77124,19666,12932,14120,14344,14343,16062
"50","55015","Assembly District 15 (2018), Wisconsin",370,968,1978,1744,3226,3078,3611,2470,1157,583,398,1003,2054,1878,3016,2976,3807,2860,1788,1324,0,55,294,129,269,94,118,88,19,0,1,175,256,129,202,260,60,75,21,11,0,55,294,129,269,94,118,88,19,0,1,175,256,129,202,260,60,75,21,11,11,43,91,142,293,49,74,32,44,0,13,21,89,263,156,118,61,89,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,56,179,173,52,12,6,0,0,86,14,66,49,89,39,58,0,0,8,24,18,39,56,103,34,10,8,3,0,43,68,89,17,98,63,40,0,2,0,310,891,1870,1648,3084,2895,3542,2418,1157,582,310,885,1980,1764,2824,2887,3714,2775,1788,1282,60,118,164,283,329,225,89,58,0,1,174,178,143,163,284,136,163,108,0,50,17297,15574,32871,2739,7654,6242,6054,7418,10182,1130,948,2078,231,808,471,354,178,214,1130,948,2078,231,808,471,354,178,214,766,705,1471,88,585,449,167,135,182,0,0,0,0,0,0,0,0,0,351,498,849,132,350,262,91,70,14,380,285,665,153,201,201,97,50,13,16495,14855,31350,2396,7262,5908,5782,7256,10002,1236,1238,2474,530,753,613,361,252,217,38785,35051,73836,6500,18421,14617,13260,15537,21038
"51","55044","Assembly District 44 (2018), Wisconsin",445,1419,1886,1822,3232,3462,3722,2183,1206,324,407,1470,1908,1607,3439,3605,4081,2732,1850,771,0,120,109,83,120,47,42,0,21,0,8,32,20,63,121,10,53,22,0,0,0,120,109,83,120,47,42,0,21,0,8,32,20,63,121,10,53,22,0,0,0,65,0,32,117,18,32,28,0,0,0,24,93,102,71,0,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,48,115,50,3,129,202,57,41,0,0,22,5,32,38,46,85,30,35,6,0,9,69,108,38,43,37,37,29,7,0,0,52,33,48,39,44,17,14,0,15,433,1305,1765,1746,3105,3327,3681,2174,1206,324,387,1343,1847,1579,3321,3516,4037,2717,1850,770,60,240,171,99,256,337,98,50,0,0,42,132,93,81,173,174,82,50,6,1,17789,15979,33768,3741,7223,6671,7067,7803,9066,276,500,776,160,275,241,57,95,43,276,500,776,160,275,241,57,95,43,330,260,590,89,227,188,18,82,68,0,0,0,0,0,0,0,9,0,269,588,857,190,123,175,287,87,82,245,340,585,130,227,82,81,54,65,17330,15385,32715,3468,6937,6426,6843,7718,9041,752,1213,1965,474,444,429,511,180,107,37267,34765,72032,8412,15731,14453,14921,16123,18515
"52","55041","Assembly District 41 (2018), Wisconsin",590,1402,1484,1347,2811,3594,4847,3399,1738,560,589,1302,1251,1226,2551,3417,4458,3737,2230,1209,17,169,69,63,174,176,12,35,12,0,6,0,0,0,20,32,22,7,4,4,17,169,69,63,174,176,12,35,12,0,6,0,0,0,20,32,22,7,4,4,16,4,13,28,53,25,15,11,0,0,0,10,36,34,65,14,22,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,34,22,94,46,17,13,0,0,5,27,8,6,41,26,8,2,0,0,0,11,31,13,20,14,23,21,11,0,22,32,37,0,65,10,32,20,5,0,547,1344,1387,1243,2631,3437,4711,3382,1711,560,561,1221,1206,1165,2422,3355,4417,3694,2221,1207,43,63,139,131,265,200,155,29,27,0,33,136,53,67,173,102,69,45,9,2,17512,16925,34437,3883,5308,5362,7011,9305,12873,73,715,788,192,132,194,208,34,62,73,715,788,192,132,194,208,34,62,169,150,319,30,111,118,39,37,21,0,3,3,0,0,0,0,0,3,115,214,329,37,70,135,72,25,15,191,121,312,65,81,85,24,55,57,17052,16242,33294,3673,5001,5053,6792,9128,12775,620,897,1517,275,390,438,302,224,112,35805,35982,71787,8347,11225,11579,14656,18842,25980
"53","55016","Assembly District 16 (2018), Wisconsin",1098,1303,1489,989,882,704,706,261,64,19,1358,1492,1383,667,479,463,425,181,50,26,469,1428,1379,891,1637,1627,1802,945,333,140,419,1149,1338,1365,2120,1690,2216,988,619,245,469,1428,1379,891,1637,1627,1802,945,333,140,419,1149,1338,1365,2120,1690,2216,988,619,245,47,228,139,68,112,100,113,4,0,0,130,244,155,82,223,48,81,6,4,48,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,30,74,89,47,42,44,23,56,0,0,32,6,56,37,32,30,55,35,12,5,92,157,139,55,150,65,60,10,0,0,45,88,69,50,80,45,16,5,14,0,1026,1107,1391,900,781,578,615,233,60,15,1261,1368,1209,607,398,405,385,157,50,26,111,332,213,151,207,181,137,84,4,4,151,160,244,106,147,113,112,59,17,5,6099,6809,12908,5251,4528,1361,1167,1131,601,9933,8849,18782,3465,4973,3757,3317,4018,3270,9933,8849,18782,3465,4973,3757,3317,4018,3270,940,698,1638,649,444,335,148,194,62,0,3,3,0,0,0,3,8,0,245,382,627,142,229,74,74,78,108,396,668,1064,382,313,230,110,76,29,5481,6091,11572,4762,4107,1179,983,1000,541,1002,1287,2289,754,714,354,294,249,173,34029,33636,67665,18870,20281,11047,9413,10772,8054
"54","55083","Assembly District 83 (2018), Wisconsin",519,1202,1207,1469,3354,4834,4800,3163,1374,427,564,1449,905,1353,3362,4464,4721,2920,1659,679,6,19,26,6,30,7,33,0,0,0,0,0,0,0,23,0,16,0,12,7,6,19,26,6,30,7,33,0,0,0,0,0,0,0,23,0,16,0,12,7,11,20,0,66,72,21,31,0,0,0,0,16,76,52,39,50,75,14,25,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11,27,31,52,10,0,0,0,0,21,41,15,58,26,8,0,0,0,1,16,15,10,10,4,31,0,0,0,4,30,13,52,33,33,51,31,17,0,463,1169,1189,1417,3245,4736,4637,3147,1370,427,526,1403,841,1307,3246,4393,4638,2873,1654,679,56,71,44,81,152,133,177,16,4,0,38,67,97,113,174,87,95,47,5,0,17355,17549,34904,3734,4934,6716,9298,9521,10222,42,94,136,25,32,53,7,49,19,42,94,136,25,32,53,7,49,19,272,190,462,47,194,111,71,106,39,0,10,10,0,10,0,0,0,0,161,154,315,54,94,89,78,18,0,213,56,269,51,90,43,37,82,48,16922,17163,34085,3561,4754,6491,9129,9275,10150,628,557,1185,232,335,326,220,272,72,35635,35867,71502,7729,10475,13882,18847,19372,20569
"55","55066","Assembly District 66 (2018), Wisconsin",582,1266,1223,1252,2299,2119,2517,1198,558,179,385,1132,1333,1255,2411,2397,2078,1537,712,498,290,668,455,458,947,889,574,335,226,16,204,478,694,447,808,957,830,372,262,69,290,668,455,458,947,889,574,335,226,16,204,478,694,447,808,957,830,372,262,69,15,0,0,26,80,12,0,0,0,0,2,58,0,29,98,43,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,90,161,48,297,244,163,47,0,15,91,145,48,120,370,214,251,20,7,0,87,158,78,98,52,32,81,20,0,0,70,103,161,0,234,88,35,28,4,0,323,833,852,864,1699,1647,2229,1030,480,136,200,736,992,937,1737,2012,1918,1345,633,433,331,579,570,493,959,722,518,225,78,58,290,572,492,465,1191,639,430,225,79,65,11660,10676,22336,3365,5063,4710,4516,4595,4682,4291,4284,8575,1640,2054,1755,1846,1404,1280,4291,4284,8575,1640,2054,1755,1846,1404,1280,263,133,396,75,55,178,55,0,33,0,0,0,0,0,0,0,0,0,1015,946,1961,370,377,667,458,414,89,688,525,1213,418,337,286,120,116,52,9025,7864,16889,2092,3645,3436,3659,4147,4057,4018,4015,8033,1772,2020,2150,1361,948,730,35251,32727,67978,11372,15605,14937,13861,13028,12203
"56","55051","Assembly District 51 (2018), Wisconsin",639,1538,1499,1585,3098,3736,4391,3060,1473,514,463,1410,1390,1429,3059,3614,4354,2975,1773,1131,13,13,37,6,50,15,11,0,0,11,1,3,11,6,14,2,2,0,5,14,13,13,37,6,50,15,11,0,0,11,1,3,11,6,14,2,2,0,5,14,0,1,52,4,56,4,13,3,2,0,2,1,53,4,68,30,0,20,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,19,32,54,18,1,0,0,0,5,15,30,22,26,0,6,0,0,0,2,2,29,13,17,17,2,13,2,0,0,49,30,29,20,8,22,5,2,8,636,1505,1446,1511,3029,3675,4359,3048,1468,514,457,1390,1340,1365,2973,3595,4329,2968,1765,1129,5,63,93,102,123,82,33,12,5,0,11,38,82,88,112,19,32,7,8,2,17244,17142,34386,4050,5903,6157,7350,8745,10926,56,145,201,30,60,64,17,13,30,56,145,201,30,60,64,17,13,30,186,122,308,4,113,124,34,13,33,0,0,0,0,0,0,0,0,0,98,156,254,53,103,80,18,7,0,151,95,246,53,101,37,25,24,30,16982,16832,33814,3988,5662,6002,7270,8688,10892,367,485,852,117,365,235,101,65,34,35140,35122,70262,8325,12367,12763,14832,17568,21975
"57","55010","Assembly District 10 (2018), Wisconsin",139,405,806,752,1282,930,1112,718,283,82,165,565,932,785,1139,1154,1078,775,479,249,615,1332,949,646,1606,1915,1672,974,446,109,532,1369,1524,1031,2553,2195,2005,1404,647,330,615,1332,949,646,1606,1915,1672,974,446,109,532,1369,1524,1031,2553,2195,2005,1404,647,330,10,28,24,62,96,44,27,33,0,10,0,28,44,64,78,61,74,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,66,13,27,112,43,16,31,0,0,74,70,27,19,147,18,38,23,0,3,96,46,43,46,27,19,12,0,0,16,30,41,42,71,67,33,12,0,0,134,365,707,686,1190,904,1054,686,283,80,100,478,894,720,1095,1076,1040,758,458,249,5,105,146,103,136,149,113,64,49,2,68,138,97,98,138,158,81,61,49,0,6243,5397,11640,1274,3275,2421,2084,2190,2586,11585,8592,20177,3848,4150,4159,4110,3677,3910,11585,8592,20177,3848,4150,4159,4110,3677,3910,285,307,592,66,194,174,105,101,53,0,0,0,0,0,0,0,0,0,398,325,723,134,176,46,259,61,108,279,273,552,145,172,117,94,52,24,5828,5035,10863,1077,3007,2285,1980,2094,2514,807,759,1566,316,444,274,307,194,225,37010,29280,66290,10708,15568,13635,13049,12046,13330
"58","55008","Assembly District 8 (2018), Wisconsin",380,750,930,900,1689,1365,1031,686,341,58,319,676,1030,982,1571,1460,1145,813,337,152,129,308,240,203,307,323,273,29,27,0,89,238,253,197,275,218,106,69,8,0,129,308,240,203,307,323,273,29,27,0,89,238,253,197,275,218,106,69,8,0,45,71,64,28,90,56,38,5,0,0,9,45,51,79,41,61,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,653,838,654,1748,1121,567,349,61,17,242,797,815,714,1650,1273,512,199,77,42,16,26,52,33,83,30,32,9,0,0,25,83,57,72,73,46,43,8,0,0,49,169,668,350,679,637,575,426,149,46,59,204,473,431,564,627,659,468,186,111,810,1285,1165,1293,2845,1876,1079,618,253,29,509,1394,1455,1308,2704,2137,1052,561,228,83,7340,7099,14439,2125,3842,3260,2825,2176,2387,1347,1566,2913,764,893,582,541,379,133,1347,1566,2913,764,893,582,541,379,133,294,359,653,170,222,131,117,50,13,0,0,0,0,0,0,0,0,0,5809,5890,11699,2141,3021,3398,2394,1079,745,364,249,613,150,214,156,76,75,17,3123,3173,6296,481,1922,1243,1264,1234,1386,10379,10174,20553,3998,5221,5549,4013,2131,1772,30003,30076,60079,10593,16228,14901,11771,7503,6586
"59","55022","Assembly District 22 (2018), Wisconsin",568,1247,1073,1238,2947,3849,4896,2728,1306,644,477,811,1027,1262,2952,4140,4901,2918,1760,972,26,39,103,217,155,288,106,148,10,13,6,170,121,159,307,224,185,50,100,8,26,39,103,217,155,288,106,148,10,13,6,170,121,159,307,224,185,50,100,8,28,35,61,131,232,108,106,28,0,0,0,48,136,176,193,117,140,17,9,0,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,28,39,0,6,0,0,0,51,0,0,62,47,0,0,0,0,22,34,77,0,49,53,0,0,5,0,45,21,0,39,15,26,28,6,0,0,568,1221,1038,1212,2756,3768,4864,2722,1283,632,466,798,994,1253,2871,4019,4808,2895,1736,972,44,26,35,26,217,155,32,12,23,12,19,64,33,9,143,185,93,23,24,0,16319,15600,31919,3103,4600,5899,7989,9797,10328,1145,999,2144,241,600,462,512,291,329,1145,999,2144,241,600,462,512,291,329,696,623,1319,111,504,425,225,246,54,0,23,23,6,17,0,0,0,0,160,117,277,95,0,90,86,0,6,152,240,392,122,116,64,79,28,11,16004,15200,31204,3053,4497,5627,7787,9672,10240,500,550,1050,153,103,360,340,125,94,36121,34351,70472,7125,11037,13389,17530,20450,21391
"60","55005","Assembly District 5 (2018), Wisconsin",722,2044,1707,1680,3927,4071,4260,2749,1136,361,469,1578,1630,1710,3762,4222,4615,2599,1215,767,0,22,0,0,23,4,2,0,0,0,0,28,22,0,0,15,0,0,0,0,0,22,0,0,23,4,2,0,0,0,0,28,22,0,0,15,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,4,4,27,144,7,31,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,21,14,41,0,0,0,0,11,65,15,84,12,44,0,0,0,4,26,53,25,172,38,54,0,14,37,43,13,0,54,111,56,34,64,0,0,662,1979,1675,1640,3870,4038,4258,2742,1136,361,465,1563,1566,1647,3620,4194,4515,2582,1211,767,60,79,58,55,76,47,59,7,14,0,23,53,104,69,228,66,169,17,4,0,17952,18397,36349,4813,6727,7689,8293,8875,8827,65,49,114,50,22,23,19,2,0,65,49,114,50,22,23,19,2,0,254,165,419,4,31,309,7,31,68,0,0,0,0,0,0,0,0,0,187,46,233,11,91,105,26,85,0,341,369,710,86,132,283,94,88,115,17615,18103,35718,4669,6528,7490,8232,8773,8799,564,396,960,215,286,304,113,228,42,37043,37574,74617,9898,13839,16226,16803,18084,17851
"61","55027","Assembly District 27 (2018), Wisconsin",573,1438,1359,1412,2966,3599,4109,2905,1445,327,513,1374,1239,1485,3138,3555,4457,3170,1704,912,15,43,1,36,42,3,13,0,0,0,17,15,30,0,0,43,0,0,0,0,15,43,1,36,42,3,13,0,0,0,17,15,30,0,0,43,0,0,0,0,35,44,132,164,234,129,12,37,57,0,79,112,237,122,117,56,69,22,37,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,33,23,12,9,78,64,10,0,0,0,35,53,27,0,25,79,17,0,0,0,0,10,0,16,92,22,4,0,0,0,0,26,0,49,11,13,11,0,0,0,556,1378,1256,1298,2773,3528,4058,2883,1431,321,494,1300,1190,1420,2998,3503,4435,3149,1679,912,50,71,115,125,310,145,64,22,14,6,62,127,76,69,165,137,39,21,35,0,17090,16024,33114,3898,5495,6104,7154,8566,10463,105,140,245,90,67,42,46,13,0,105,140,245,90,67,42,46,13,0,805,832,1637,270,655,351,185,81,176,3,0,3,0,0,0,3,0,0,219,219,438,144,48,103,143,27,0,99,140,239,36,65,103,35,15,0,16645,15424,32069,3728,5164,5771,7031,8493,10375,692,858,1550,310,385,475,282,103,98,35763,33777,69540,8566,11946,12991,14925,17311,21112
