"","GEOID","full_geoid","male_white_total","male_white_less_hs","male_white_hs_grad","male_white_some_college","male_white_bs","female_white_total","female_white_less_hs","female_white_hs_grad","female_white_some_college","female_white_bs","male_black_total","male_black_less_hs","male_black_hs_grad","male_black_some_college","male_black_bs","female_black_total","female_black_less_hs","female_black_hs_grad","female_black_some_college","female_black_bs","male_aian_total","male_aian_less_hs","male_aian_hs_grad","male_aian_some_college","male_aian_bs","female_aian_total","female_aian_less_hs","female_aian_hs_grad","female_aian_some_college","female_aian_bs","male_asian_total","male_asian_less_hs","male_asian_hs_grad","male_asian_some_college","male_asian_bs","female_asian_total","female_asian_less_hs","female_asian_hs_grad","female_asian_some_college","female_asian_bs","male_nhpi_total","male_nhpi_less_hs","male_nhpi_hs_grad","male_nhpi_some_college","male_nhpi_bs","female_nhpi_total","female_nhpi_less_hs","female_nhpi_hs_grad","female_nhpi_some_college","female_nhpi_bs","male_other_total","male_other_less_hs","male_other_hs_grad","male_other_some_college","male_other_bs","female_other_total","female_other_less_hs","female_other_hs_grad","female_other_some_college","female_other_bs","male_mixed_total","male_mixed_less_hs","male_mixed_hs_grad","male_mixed_some_college","male_mixed_bs","female_mixed_total","female_mixed_less_hs","female_mixed_hs_grad","female_mixed_some_college","female_mixed_bs","male_w_nothisp_total","male_w_nothisp_less_hs","male_w_nothisp_hs_grad","male_w_nothisp_some_college","male_w_nothisp_bs","female_w_nothisp_total","female_w_nothisp_less_hs","female_w_nothisp_hs_grad","female_w_nothisp_some_college","female_w_nothisp_bs","male_hisp_total","male_hisp_less_hs","male_hisp_hs_grad","male_hisp_some_college","male_hisp_bs","female_hisp_total","female_hisp_less_hs","female_hisp_hs_grad","female_hisp_some_college","female_hisp_bs","WHITE_TOTAL","WHITE_FEMALE","WHITE_MALE","WHITE_LESS_HS_TOTAL","WHITE_HS_TOTAL","WHITE_SOME_COLLEGE_TOTAL","WHITE_COLLEGE_TOTAL","BLACK_TOTAL","BLACK_FEMALE","BLACK_MALE","BLACK_LESS_HS_TOTAL","BLACK_HS_TOTAL","BLACK_SOME_COLLEGE_TOTAL","BLACK_COLLEGE_TOTAL","AI_AN_TOTAL","AI_AN_FEMALE","AI_AN_MALE","AI_AN_LESS_HS_TOTAL","AI_AN_HS_TOTAL","AI_AN_SOME_COLLEGE_TOTAL","AI_AN_COLLEGE_TOTAL","ASIAN_TOTAL","ASIAN_FEMALE","ASIAN_MALE","ASIAN_LESS_HS_TOTAL","ASIAN_HS_TOTAL","ASIAN_SOME_COLLEGE_TOTAL","ASIAN_COLLEGE_TOTAL","NHPI_TOTAL","NHPI_FEMALE","NHPI_MALE","NHPI_LESS_HS_TOTAL","NHPI_HS_TOTAL","NHPI_SOME_COLLEGE_TOTAL","NHPI_COLLEGE_TOTAL","OTHER_TOTAL","OTHER_FEMALE","OTHER_MALE","OTHER_LESS_HS_TOTAL","OTHER_HS_TOTAL","OTHER_SOME_COLLEGE_TOTAL","OTHER_COLLEGE_TOTAL","MIXED_TOTAL","MIXED_FEMALE","MIXED_MALE","MIXED_LESS_HS_TOTAL","MIXED_HS_TOTAL","MIXED_SOME_COLLEGE_TOTAL","MIXED_COLLEGE_TOTAL","W_NOTHISP_TOTAL","W_NOTHISP_FEMALE","W_NOTHISP_MALE","W_NOTHISP_LESS_HS_TOTAL","W_NOTHISP_HS_TOTAL","W_NOTHISP_SOME_COLLEGE_TOTAL","W_NOTHISP_COLLEGE_TOTAL","HISP_TOTAL","HISP_FEMALE","HISP_MALE","HISP_LESS_HS_TOTAL","HISP_HS_TOTAL","HISP_SOME_COLLEGE_TOTAL","HISP_COLLEGE_TOTAL","ALL_TOTAL","ALL_FEMALE_TOTAL","ALL_MALE","ALL_LESS_HS_TOTAL","ALL_HS_TOTAL","ALL_SOME_COLLEGE_TOTAL","ALL_COLLEGE_TOTAL"
"81","55073","Assembly District 73 (2018), Wisconsin",19266,1505,6602,6738,4421,19659,926,5838,7855,5040,313,50,40,202,21,83,13,11,51,8,463,54,227,137,45,438,14,130,227,67,175,25,48,44,58,201,57,75,59,10,0,0,0,0,0,0,0,0,0,0,49,0,24,22,3,12,1,11,0,0,259,47,101,97,14,359,51,78,152,78,19070,1472,6584,6660,4354,19506,895,5801,7810,5000,299,33,43,149,74,196,32,73,45,46,38925,19659,19266,2431,12440,14593,9461,396,83,313,63,51,253,29,901,438,463,68,357,364,112,376,201,175,82,123,103,68,0,0,0,0,0,0,0,61,12,49,1,35,22,3,618,359,259,98,179,249,92,38576,19506,19070,2367,12385,14470,9354,495,196,299,65,116,194,120,80348,40454,39894,5175,25686,30248,19239
"82","55088","Assembly District 88 (2018), Wisconsin",16916,1052,4367,5249,6248,18902,841,4937,5862,7262,225,49,154,14,8,238,4,77,136,21,168,28,39,90,11,129,48,32,37,12,615,16,220,86,293,728,61,180,208,279,0,0,0,0,0,0,0,0,0,0,646,321,248,64,13,748,263,190,229,66,228,17,108,76,27,193,58,73,42,20,16173,825,4197,5059,6092,18336,636,4785,5746,7169,1464,587,454,254,169,1351,499,390,364,98,35818,18902,16916,1893,9304,11111,13510,463,238,225,53,231,150,29,297,129,168,76,71,127,23,1343,728,615,77,400,294,572,0,0,0,0,0,0,0,1394,748,646,584,438,293,79,421,193,228,75,181,118,47,34509,18336,16173,1461,8982,10805,13261,2815,1351,1464,1086,844,618,267,77060,40625,36435,5305,20451,23516,27788
"83","55085","Assembly District 85 (2018), Wisconsin",17565,1388,5864,5553,4760,18528,1091,5919,6321,5197,134,45,20,63,6,49,4,1,35,9,107,6,45,40,16,102,31,57,0,14,1358,197,412,509,240,1255,454,227,366,208,0,0,0,0,0,22,22,0,0,0,107,34,20,23,30,115,88,0,20,7,227,40,57,127,3,147,29,33,83,2,17341,1315,5821,5458,4747,18258,943,5899,6245,5171,354,123,66,125,40,461,246,50,139,26,36093,18528,17565,2479,11783,11874,9957,183,49,134,49,21,98,15,209,102,107,37,102,40,30,2613,1255,1358,651,639,875,448,22,22,0,22,0,0,0,222,115,107,122,20,43,37,374,147,227,69,90,210,5,35599,18258,17341,2258,11720,11703,9918,815,461,354,369,116,264,66,76130,38937,37193,6056,24491,25107,20476
"84","55063","Assembly District 63 (2018), Wisconsin",18372,1287,6095,6068,4922,20133,907,6442,6890,5894,1144,262,495,339,48,674,88,166,257,163,87,17,31,15,24,144,0,71,46,27,303,21,59,95,128,357,36,117,95,109,13,0,13,0,0,62,0,0,0,62,251,31,34,89,97,130,18,14,91,7,128,5,26,83,14,180,0,76,42,62,17471,990,5882,5739,4860,19146,881,6092,6481,5692,1235,335,277,440,183,1229,44,413,536,236,38505,20133,18372,2194,12537,12958,10816,1818,674,1144,350,661,596,211,231,144,87,17,102,61,51,660,357,303,57,176,190,237,75,62,13,0,13,0,62,381,130,251,49,48,180,104,308,180,128,5,102,125,76,36617,19146,17471,1871,11974,12220,10552,2464,1229,1235,379,690,976,419,81059,42055,39004,4922,26303,27306,22528
"85","55068","Assembly District 68 (2018), Wisconsin",19867,2025,7196,6882,3764,18456,1537,5466,6871,4582,416,44,166,186,20,100,42,5,35,18,79,0,19,52,8,27,12,3,10,2,230,29,143,31,27,292,54,63,122,53,0,0,0,0,0,0,0,0,0,0,65,34,0,17,14,38,4,7,22,5,350,36,135,153,26,172,16,30,117,9,19572,1945,7117,6799,3711,18255,1466,5429,6800,4560,408,120,93,128,67,244,75,47,95,27,38323,18456,19867,3562,12662,13753,8346,516,100,416,86,171,221,38,106,27,79,12,22,62,10,522,292,230,83,206,153,80,0,0,0,0,0,0,0,103,38,65,38,7,39,19,522,172,350,52,165,270,35,37827,18255,19572,3411,12546,13599,8271,652,244,408,195,140,223,94,78571,37584,40987,7439,25919,28320,16893
"86","55024","Assembly District 24 (2018), Wisconsin",16696,567,3064,4704,8361,18203,496,4174,4910,8623,1817,153,514,715,435,2465,178,565,904,818,23,0,0,10,13,82,0,0,0,82,723,77,113,203,330,770,50,112,169,439,12,0,0,0,12,0,0,0,0,0,177,0,118,26,33,185,0,0,30,155,231,3,52,17,159,309,23,15,117,154,16205,473,2972,4584,8176,17789,494,4020,4833,8442,701,99,210,146,246,609,2,154,123,330,34899,18203,16696,1063,7238,9614,16984,4282,2465,1817,331,1079,1619,1253,105,82,23,0,0,10,95,1493,770,723,127,225,372,769,12,0,12,0,0,0,12,362,185,177,0,118,56,188,540,309,231,26,67,134,313,33994,17789,16205,967,6992,9417,16618,1310,609,701,101,364,269,576,76997,40412,36585,2615,16083,21491,36808
"87","55046","Assembly District 46 (2018), Wisconsin",18575,676,4311,6033,7555,20410,777,4427,6705,8501,804,19,222,322,241,679,36,115,379,149,58,0,2,49,7,95,0,0,26,69,815,137,44,150,484,853,97,126,53,577,11,0,3,0,8,11,0,7,0,4,114,0,73,33,8,114,0,0,17,97,146,1,0,20,125,226,34,40,80,72,17859,534,4087,5741,7497,19927,678,4379,6482,8388,830,142,297,325,66,637,111,48,277,201,38985,20410,18575,1453,8738,12738,16056,1483,679,804,55,337,701,390,153,95,58,0,2,75,76,1668,853,815,234,170,203,1061,22,11,11,0,10,0,12,228,114,114,0,73,50,105,372,226,146,35,40,100,197,37786,19927,17859,1212,8466,12223,15885,1467,637,830,253,345,602,267,82164,42952,39212,3242,18181,26692,34049
"88","55017","Assembly District 17 (2018), Wisconsin",4901,240,1356,1571,1734,5984,362,1321,2009,2292,9298,1309,4058,2906,1025,13640,1696,3901,5427,2616,43,0,9,29,5,58,0,6,25,27,452,113,169,98,72,677,224,195,171,87,7,0,0,7,0,6,0,0,0,6,306,97,65,114,30,313,69,150,58,36,247,16,99,81,51,406,47,55,122,182,4609,219,1174,1513,1703,5674,304,1254,1894,2222,657,145,268,187,57,718,144,211,242,121,10885,5984,4901,602,2677,3580,4026,22938,13640,9298,3005,7959,8333,3641,101,58,43,0,15,54,32,1129,677,452,337,364,269,159,13,6,7,0,0,7,6,619,313,306,166,215,172,66,653,406,247,63,154,203,233,10283,5674,4609,523,2428,3407,3925,1375,718,657,289,479,429,178,47996,27476,20520,4985,14291,16454,12266
"89","55075","Assembly District 75 (2018), Wisconsin",19379,1812,7653,6303,3611,19690,1414,6628,7070,4578,181,42,53,77,9,247,163,1,83,0,150,29,46,50,25,211,12,101,60,38,47,9,13,0,25,154,15,51,30,58,0,0,0,0,0,0,0,0,0,0,192,84,9,99,0,92,81,4,7,0,137,15,51,61,10,180,0,57,54,69,19190,1736,7614,6246,3594,19525,1368,6597,6997,4563,391,158,48,163,22,262,127,35,82,18,39069,19690,19379,3226,14281,13373,8189,428,247,181,205,54,160,9,361,211,150,41,147,110,63,201,154,47,24,64,30,83,0,0,0,0,0,0,0,284,92,192,165,13,106,0,317,180,137,15,108,115,79,38715,19525,19190,3104,14211,13243,8157,653,262,391,285,83,245,40,80028,40361,39667,7065,28961,27382,16620
"90","55056","Assembly District 56 (2018), Wisconsin",19735,978,5679,5997,7081,21090,893,5975,6544,7678,354,78,133,102,41,108,9,47,0,52,92,0,50,32,10,111,0,34,20,57,864,137,157,252,318,1065,270,159,208,428,0,0,0,0,0,14,0,0,14,0,156,21,61,74,0,92,0,46,43,3,103,5,8,36,54,128,0,37,19,72,19527,923,5638,5949,7017,20775,827,5922,6371,7655,394,76,103,122,93,419,66,99,222,32,40825,21090,19735,1871,11654,12541,14759,462,108,354,87,180,102,93,203,111,92,0,84,52,67,1929,1065,864,407,316,460,746,14,14,0,0,0,14,0,248,92,156,21,107,117,3,231,128,103,5,45,55,126,40302,20775,19527,1750,11560,12320,14672,813,419,394,142,202,344,125,85027,43802,41225,4283,24148,26005,30591
"91","55031","Assembly District 31 (2018), Wisconsin",18506,1464,6356,5400,5286,19146,1129,5808,6296,5913,366,30,118,121,97,357,23,129,111,94,31,0,4,23,4,61,19,24,10,8,140,17,22,16,85,356,15,84,71,186,0,0,0,0,0,0,0,0,0,0,541,234,236,71,0,544,212,184,93,55,90,30,39,15,6,190,39,38,52,61,17597,1011,6080,5313,5193,18502,845,5662,6170,5825,1506,699,549,163,95,1273,538,343,231,161,37652,19146,18506,2593,12164,11696,11199,723,357,366,53,247,232,191,92,61,31,19,28,33,12,496,356,140,32,106,87,271,0,0,0,0,0,0,0,1085,544,541,446,420,164,55,280,190,90,69,77,67,67,36099,18502,17597,1856,11742,11483,11018,2779,1273,1506,1237,892,394,256,79206,40429,38777,6305,25676,24156,23069
"92","55094","Assembly District 94 (2018), Wisconsin",18605,725,5174,6811,5895,20218,798,4418,7361,7641,86,4,7,67,8,77,8,15,48,6,27,0,2,25,0,69,13,31,25,0,692,93,133,342,124,798,217,245,209,127,0,0,0,0,0,3,0,0,3,0,141,0,0,0,141,107,0,0,104,3,65,0,36,0,29,218,0,71,92,55,18466,712,5149,6761,5844,20111,785,4411,7323,7592,290,13,34,50,193,219,21,7,142,49,38823,20218,18605,1523,9592,14172,13536,163,77,86,12,22,115,14,96,69,27,13,33,50,0,1490,798,692,310,378,551,251,3,3,0,0,0,3,0,248,107,141,0,0,104,144,283,218,65,0,107,92,84,38577,20111,18466,1497,9560,14084,13436,509,219,290,34,41,192,242,80192,41820,38372,3389,19733,29363,27707
"93","55087","Assembly District 87 (2018), Wisconsin",18800,2272,8288,5337,2903,18419,1795,7069,5857,3698,76,6,25,34,11,45,9,28,2,6,802,155,296,271,80,885,118,234,448,85,88,1,3,70,14,70,11,43,10,6,22,15,7,0,0,3,0,0,3,0,52,19,27,6,0,57,6,14,10,27,337,13,135,151,38,224,20,55,91,58,18677,2196,8265,5322,2894,18244,1758,7022,5795,3669,228,96,60,63,9,284,45,77,78,84,37219,18419,18800,4067,15357,11194,6601,121,45,76,15,53,36,17,1687,885,802,273,530,719,165,158,70,88,12,46,80,20,25,3,22,15,7,3,0,109,57,52,25,41,16,27,561,224,337,33,190,242,96,36921,18244,18677,3954,15287,11117,6563,512,284,228,141,137,141,93,77313,38231,39082,8535,31648,23548,13582
"94","55043","Assembly District 43 (2018), Wisconsin",16767,1380,5831,5035,4521,17327,754,5807,5499,5267,290,42,55,162,31,269,72,18,104,75,80,10,38,7,25,36,0,16,20,0,113,0,10,27,76,205,0,2,66,137,0,0,0,0,0,33,30,3,0,0,350,143,125,29,53,224,32,97,91,4,220,2,51,123,44,63,5,8,22,28,16330,1228,5745,4900,4457,16893,659,5687,5330,5217,816,295,211,191,119,713,162,234,260,57,34094,17327,16767,2134,11638,10534,9788,559,269,290,114,73,266,106,116,36,80,10,54,27,25,318,205,113,0,12,93,213,33,33,0,30,3,0,0,574,224,350,175,222,120,57,283,63,220,7,59,145,72,33223,16893,16330,1887,11432,10230,9674,1529,713,816,457,445,451,176,70729,35763,34966,4814,23938,21866,20111
"95","55069","Assembly District 69 (2018), Wisconsin",17999,2294,7447,5034,3224,18648,1720,6804,6163,3961,69,18,18,22,11,108,27,47,11,23,32,0,12,20,0,46,4,14,7,21,199,21,1,3,174,332,20,32,47,233,0,0,0,0,0,0,0,0,0,0,227,183,39,5,0,124,79,33,12,0,118,18,45,49,6,196,13,70,36,77,17486,2076,7241,5003,3166,18283,1604,6651,6120,3908,775,404,266,47,58,511,195,196,67,53,36647,18648,17999,4014,14251,11197,7185,177,108,69,45,65,33,34,78,46,32,4,26,27,21,531,332,199,41,33,50,407,0,0,0,0,0,0,0,351,124,227,262,72,17,0,314,196,118,31,115,85,83,35769,18283,17486,3680,13892,11123,7074,1286,511,775,599,462,114,111,75153,38248,36905,8676,28916,22646,14915
"96","55040","Assembly District 40 (2018), Wisconsin",20397,2063,8745,5991,3598,19377,1266,7941,6113,4057,369,115,159,76,19,43,18,2,23,0,158,19,29,44,66,55,37,8,2,8,94,0,42,14,38,143,21,36,64,22,13,0,7,1,5,1,0,1,0,0,181,86,68,27,0,115,37,29,35,14,266,33,141,52,40,109,0,34,63,12,20007,1855,8677,5909,3566,19124,1175,7893,6017,4039,616,298,162,109,47,369,123,87,127,32,39774,19377,20397,3329,16686,12104,7655,412,43,369,133,161,99,19,213,55,158,56,37,46,74,237,143,94,21,78,78,60,14,1,13,0,8,1,5,296,115,181,123,97,62,14,375,109,266,33,175,115,52,39131,19124,20007,3030,16570,11926,7605,985,369,616,421,249,236,79,81437,39336,42101,7146,34061,24667,15563
"97","55019","Assembly District 19 (2018), Wisconsin",17561,514,1934,4418,10695,16731,351,1571,3051,11758,1124,95,352,381,296,1162,183,415,251,313,213,5,139,59,10,107,6,46,47,8,1079,37,53,60,929,590,70,27,53,440,7,0,0,0,7,11,11,0,0,0,591,105,115,216,155,219,47,48,49,75,285,0,50,63,172,344,0,15,60,269,16869,330,1852,4210,10477,16101,258,1485,2910,11448,1305,296,224,352,433,893,151,165,211,366,34292,16731,17561,865,3505,7469,22453,2286,1162,1124,278,767,632,609,320,107,213,11,185,106,18,1669,590,1079,107,80,113,1369,18,11,7,11,0,0,7,810,219,591,152,163,265,230,629,344,285,0,65,123,441,32970,16101,16869,588,3337,7120,21925,2198,893,1305,447,389,563,799,75192,36158,39034,2459,8491,16391,47851
"98","55047","Assembly District 47 (2018), Wisconsin",18404,692,3642,4962,9108,19005,588,3539,5576,9302,1118,109,508,208,293,1239,85,249,443,462,13,0,12,1,0,37,0,30,7,0,838,175,73,106,484,1236,173,169,296,598,9,0,0,9,0,11,0,6,5,0,901,302,320,224,55,756,302,264,152,38,357,149,13,49,146,327,49,78,131,69,17459,468,3474,4727,8790,18106,376,3369,5322,9039,1993,619,488,459,427,1792,563,434,482,313,37409,19005,18404,1280,7181,10538,18410,2357,1239,1118,194,757,651,755,50,37,13,0,42,8,0,2074,1236,838,348,242,402,1082,20,11,9,0,6,14,0,1657,756,901,604,584,376,93,684,327,357,198,91,180,215,35565,18106,17459,844,6843,10049,17829,3785,1792,1993,1182,922,941,740,83601,42509,41092,4650,16668,23159,39124
"99","55062","Assembly District 62 (2018), Wisconsin",18237,1274,5331,6081,5551,18891,843,5736,6204,6108,860,130,349,319,62,994,92,199,458,245,105,6,27,62,10,168,0,49,95,24,252,19,0,90,143,274,51,10,43,170,0,0,0,0,0,10,10,0,0,0,123,45,52,0,26,131,15,6,55,55,169,23,16,127,3,130,14,16,91,9,17317,1082,5000,5884,5351,17933,669,5498,5918,5848,1178,292,398,286,202,1133,203,257,354,319,37128,18891,18237,2117,11067,12285,11659,1854,994,860,222,548,777,307,273,168,105,6,76,157,34,526,274,252,70,10,133,313,10,10,0,10,0,0,0,254,131,123,60,58,55,81,299,130,169,37,32,218,12,35250,17933,17317,1751,10498,11802,11199,2311,1133,1178,495,655,640,521,77905,39664,38241,4768,22944,26067,24126
