"","GEOID","full_geoid","white_totalE","white_less10kE","white_10kto14kE","white_15kto19kE","white_20kto24kE","white_25kto29kE","white_30kto34kE","white_35kto39kE","white_40kto44kE","white_45kto49kE","white_50kto59kE","white_60kto74kE","white_75kto99kE","white_100kto124kE","white_125kto149kE","white_150kto199kE","white_200ktomoreE","black_totalE","black_less10kE","black_10kto14kE","black_15kto19kE","black_20kto24kE","black_25kto29kE","black_30kto34kE","black_35kto39kE","black_40kto44kE","black_45kto49kE","black_50kto59kE","black_60kto74kE","black_75kto99kE","black_100kto124kE","black_125kto149kE","black_150kto199kE","black_200ktomoreE","aian_totalE","aian_less10kE","aian_10kto14kE","aian_15kto19kE","aian_20kto24kE","aian_25kto29kE","aian_30kto34kE","aian_35kto39kE","aian_40kto44kE","aian_45kto49kE","aian_50kto59kE","aian_60kto74kE","aian_75kto99kE","aian_100kto124kE","aian_125kto149kE","aian_150kto199kE","aian_200ktomoreE","asian_totalE","asian_less10kE","asian_10kto14kE","asian_15kto19kE","asian_20kto24kE","asian_25kto29kE","asian_30kto34kE","asian_35kto39kE","asian_40kto44kE","asian_45kto49kE","asian_50kto59kE","asian_60kto74kE","asian_75kto99kE","asian_100kto124kE","asian_125kto149kE","asian_150kto199kE","asian_200ktomoreE","nhpi_totalE","nhpi_less10kE","nhpi_10kto14kE","nhpi_15kto19kE","nhpi_20kto24kE","nhpi_25kto29kE","nhpi_30kto34kE","nhpi_35kto39kE","nhpi_40kto44kE","nhpi_45kto49kE","nhpi_50kto59kE","nhpi_60kto74kE","nhpi_75kto99kE","nhpi_100kto124kE","nhpi_125kto149kE","nhpi_150kto199kE","nhpi_200ktomoreE","other_totalE","other_less10kE","other_10kto14kE","other_15kto19kE","other_20kto24kE","other_25kto29kE","other_30kto34kE","other_35kto39kE","other_40kto44kE","other_45kto49kE","other_50kto59kE","other_60kto74kE","other_75kto99kE","other_100kto124kE","other_125kto149kE","other_150kto199kE","other_200ktomoreE","mixed_totalE","mixed_less10kE","mixed_10kto14kE","mixed_15kto19kE","mixed_20kto24kE","mixed_25kto29kE","mixed_30kto34kE","mixed_35kto39kE","mixed_40kto44kE","mixed_45kto49kE","mixed_50kto59kE","mixed_60kto74kE","mixed_75kto99kE","mixed_100kto124kE","mixed_125kto149kE","mixed_150kto199kE","mixed_200ktomoreE","w_nothisp_totalE","w_nothisp_less10kE","w_nothisp_10kto14kE","w_nothisp_15kto19kE","w_nothisp_20kto24kE","w_nothisp_25kto29kE","w_nothisp_30kto34kE","w_nothisp_35kto39kE","w_nothisp_40kto44kE","w_nothisp_45kto49kE","w_nothisp_50kto59kE","w_nothisp_60kto74kE","w_nothisp_75kto99kE","w_nothisp_100kto124kE","w_nothisp_125kto149kE","w_nothisp_150kto199kE","w_nothisp_200ktomoreE","hisp_totalE","hisp_less10kE","hisp_10kto14kE","hisp_15kto19kE","hisp_20kto24kE","hisp_25kto29kE","hisp_30kto34kE","hisp_35kto39kE","hisp_40kto44kE","hisp_45kto49kE","hisp_50kto59kE","hisp_60kto74kE","hisp_75kto99kE","hisp_100kto124kE","hisp_125kto149kE","hisp_150kto199kE","hisp_200ktomoreE","WHITE_less25","WHITE_25_to_34","WHITE_35_to_49","WHITE_50_to_74","WHITE_75_to_99","WHITE_100_to_149","WHITE_150_to_199","WHITE_200_more","WHITE_TOTAL","BLACK_less25","BLACK_25_to_34","BLACK_35_to_49","BLACK_50_to_74","BLACK_75_to_99","BLACK_100_to_149","BLACK_150_to_199","BLACK_200_more","BLACK_TOTAL","AI_AN_less25","AI_AN_25_to_34","AI_AN_35_to_49","AI_AN_50_to_74","AI_AN_75_to_99","AI_AN_100_to_149","AI_AN_150_to_199","AI_AN_200_more","AI_AN_TOTAL","ASIAN_less25","ASIAN_25_to_34","ASIAN_35_to_49","ASIAN_50_to_74","ASIAN_75_to_99","ASIAN_100_to_149","ASIAN_150_to_199","ASIAN_200_more","ASIAN_TOTAL","NHPI_less25","NHPI_25_to_34","NHPI_35_to_49","NHPI_50_to_74","NHPI_75_to_99","NHPI_100_to_149","NHPI_150_to_199","NHPI_200_more","NHPI_TOTAL","OTHER_less25","OTHER_25_to_34","OTHER_35_to_49","OTHER_50_to_74","OTHER_75_to_99","OTHER_100_to_149","OTHER_150_to_199","OTHER_200_more","OTHER_TOTAL","MIXED_less25","MIXED_25_to_34","MIXED_35_to_49","MIXED_50_to_74","MIXED_75_to_99","MIXED_100_to_149","MIXED_150_to_199","MIXED_200_more","MIXED_TOTAL","W_NOTHISP_less25","W_NOTHISP_25_to_34","W_NOTHISP_35_to_49","W_NOTHISP_50_to_74","W_NOTHISP_75_to_99","W_NOTHISP_100_to_149","W_NOTHISP_150_to_199","W_NOTHISP_200_more","W_NOTHISP_TOTAL","HISP_less25","HISP_25_to_34","HISP_35_to_49","HISP_50_to_74","HISP_75_to_99","HISP_100_to_149","HISP_150_to_199","HISP_200_more","HISP_TOTAL","ALL_less25","ALL_25_to_34","ALL_35_to_49","ALL_50_to_74","ALL_75_to_99","ALL_100_to_149","ALL_150_to_199","ALL_200_more","ALL_TOTAL"
"51","55044","Assembly District 44 (2018), Wisconsin",22879,1017,1278,1175,1207,921,1257,1203,1147,1313,2011,2582,3480,2085,877,871,455,429,76,41,53,48,14,32,38,6,51,33,16,14,0,7,0,0,75,0,0,0,0,23,33,0,0,9,0,0,10,0,0,0,0,276,0,16,36,0,0,0,0,0,0,67,25,59,40,21,0,12,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,339,0,15,0,14,22,30,0,21,44,47,57,0,65,24,0,0,269,54,32,35,5,24,7,17,16,3,5,15,41,0,0,15,0,22424,1017,1278,1158,1179,896,1221,1203,1122,1257,1996,2491,3432,1979,877,871,447,826,0,15,32,42,47,66,0,46,100,62,148,65,171,24,0,8,4677,2178,3663,4593,3480,2962,871,455,22879,218,46,95,49,14,7,0,0,429,0,56,9,0,10,0,0,0,75,52,0,0,92,59,61,0,12,276,9,0,0,0,0,0,0,0,9,29,52,65,104,0,89,0,0,339,126,31,36,20,41,0,15,0,269,4632,2117,3582,4487,3432,2856,871,447,22424,89,113,146,210,65,195,0,8,826,9832,4593,7596,9555,7101,6170,1757,922,47526
"52","55041","Assembly District 41 (2018), Wisconsin",24167,1307,1243,1347,1691,1493,1457,1099,1186,1293,2107,2703,3174,1844,1051,693,479,192,4,2,5,8,3,7,0,3,6,2,34,94,0,0,5,19,109,22,9,0,3,0,0,17,2,0,11,6,7,0,4,25,3,135,6,5,0,0,0,26,4,0,0,0,0,0,34,8,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,2,0,0,7,19,0,13,3,0,0,33,19,10,0,0,0,161,21,9,18,8,0,0,7,50,3,0,25,15,0,5,0,0,23630,1292,1243,1320,1676,1424,1442,1070,1132,1287,2067,2632,3078,1769,1042,677,479,673,17,0,27,30,88,17,46,70,6,51,109,112,75,9,16,0,5588,2950,3578,4810,3174,2895,693,479,24167,19,10,9,36,94,0,5,19,192,34,0,19,17,7,4,25,3,109,11,26,4,0,0,42,27,25,135,0,0,0,0,0,0,0,0,0,9,19,16,33,19,10,0,0,106,56,0,60,25,15,5,0,0,161,5531,2866,3489,4699,3078,2811,677,479,23630,74,105,122,160,112,84,16,0,673,11322,5976,7297,9780,6499,5851,1443,1005,49173
"53","55016","Assembly District 16 (2018), Wisconsin",5693,705,215,217,372,280,378,238,200,217,484,615,546,401,258,348,219,11641,2528,1412,1225,1057,745,571,685,596,358,686,610,538,319,107,131,73,34,4,0,0,0,0,0,12,0,0,11,0,7,0,0,0,0,614,140,64,55,26,0,33,3,27,22,36,39,128,11,18,8,4,11,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,267,30,46,58,9,20,18,16,9,0,11,15,0,11,0,0,24,472,120,24,4,48,36,50,49,6,12,7,50,11,23,16,0,16,5085,613,193,162,302,248,340,176,179,201,458,526,520,366,258,342,201,997,159,45,113,79,63,74,108,41,16,26,126,37,46,16,6,42,1509,658,655,1099,546,659,348,219,5693,6222,1316,1639,1296,538,426,131,73,11641,4,0,12,11,7,0,0,0,34,285,33,52,75,128,29,8,4,614,8,0,3,0,0,0,0,0,11,143,38,25,26,0,11,0,24,267,196,86,67,57,11,39,0,16,472,1270,588,556,984,520,624,342,201,5085,396,137,165,152,37,62,6,42,997,10033,2856,3174,3700,1787,1850,835,579,24814
"54","55083","Assembly District 83 (2018), Wisconsin",21899,456,232,300,497,687,537,660,613,685,1587,2033,3345,3176,2127,2963,2001,46,0,0,0,0,0,0,7,0,0,0,23,4,7,0,5,0,39,0,0,14,0,0,0,0,0,0,0,4,0,0,16,5,0,249,22,6,12,0,0,0,0,52,0,0,16,0,60,10,14,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,27,26,17,0,171,12,15,0,0,0,0,0,7,12,0,0,15,24,18,42,26,21524,456,232,300,497,687,537,660,597,685,1567,1991,3276,3040,2114,2912,1973,463,0,0,12,0,0,0,0,23,0,20,46,69,175,22,68,28,1485,1224,1958,3620,3345,5303,2963,2001,21899,0,0,7,23,4,7,5,0,46,14,0,0,4,0,16,5,0,39,40,0,52,16,0,70,14,57,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,17,0,70,27,0,19,0,15,42,42,26,171,1485,1224,1942,3558,3276,5154,2912,1973,21524,12,0,23,66,69,197,68,28,463,3063,2448,4001,7287,6709,10842,6026,4085,44461
"55","55066","Assembly District 66 (2018), Wisconsin",14373,750,749,775,1012,803,1159,599,725,782,1418,1668,1739,1040,540,410,204,6109,1212,890,428,699,436,300,264,229,198,409,356,363,159,79,58,29,53,0,0,0,0,0,0,0,18,7,4,0,24,0,0,0,0,134,0,0,0,0,0,62,0,15,0,0,11,5,18,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,27,46,42,172,71,49,243,28,56,122,107,116,9,29,29,15,594,132,55,36,19,26,77,14,102,16,52,32,10,17,6,0,0,11420,592,655,677,764,471,730,451,560,603,1026,1325,1560,955,453,394,204,4544,288,178,140,447,417,542,391,268,248,556,465,302,120,122,45,15,3286,1962,2106,3086,1739,1580,410,204,14373,3229,736,691,765,363,238,58,29,6109,0,0,25,4,24,0,0,0,53,0,62,15,11,5,25,16,0,134,0,0,0,0,0,0,0,0,0,287,120,327,229,116,38,29,15,1161,242,103,132,84,10,23,0,0,594,2688,1201,1614,2351,1560,1408,394,204,11420,1053,959,907,1021,302,242,45,15,4544,10785,5143,5817,7551,4119,3554,952,467,38388
"56","55051","Assembly District 51 (2018), Wisconsin",23605,1068,1140,1100,1282,975,1146,1197,1025,1012,2101,2888,3522,2147,1253,1055,694,36,5,0,0,0,3,15,0,0,13,0,0,0,0,0,0,0,58,0,0,18,0,2,0,0,6,0,16,6,7,3,0,0,0,138,0,0,0,14,0,0,0,15,0,0,26,12,36,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,2,7,18,0,0,10,6,9,9,0,0,0,115,20,0,0,2,0,22,0,0,2,0,16,6,34,13,0,0,23357,1068,1140,1085,1274,956,1114,1184,993,1008,2064,2865,3480,2132,1245,1055,694,315,0,0,15,8,21,39,27,32,4,47,29,51,24,18,0,0,4590,2121,3234,4989,3522,3400,1055,694,23605,5,18,13,0,0,0,0,0,36,18,2,6,22,7,3,0,0,58,14,0,15,26,12,71,0,0,138,0,0,0,0,0,0,0,0,0,0,9,18,16,9,9,0,0,61,22,22,2,16,6,47,0,0,115,4567,2070,3185,4929,3480,3377,1055,694,23357,23,60,63,76,51,42,0,0,315,9239,4302,6536,10074,7087,6949,2110,1388,47685
"57","55010","Assembly District 10 (2018), Wisconsin",8172,479,507,290,295,446,395,329,272,293,567,895,919,555,618,452,860,13007,1652,1731,1218,1224,1057,763,902,695,673,950,879,624,379,165,59,36,86,13,11,0,14,0,14,11,0,0,6,0,17,0,0,0,0,320,45,7,24,33,8,0,0,27,16,6,36,22,26,23,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,36,52,117,44,41,0,0,14,105,19,0,44,0,0,0,0,351,56,40,15,19,0,73,0,17,12,20,8,40,0,11,31,9,7733,413,474,286,261,427,357,311,249,274,517,852,872,549,586,452,853,914,127,62,76,86,73,44,18,52,124,69,43,68,6,44,11,11,1571,841,894,1462,919,1173,452,860,8172,5825,1820,2270,1829,624,544,59,36,13007,38,14,11,6,17,0,0,0,86,109,8,43,42,22,49,18,29,320,0,0,0,0,0,0,0,0,0,249,41,119,19,44,0,0,0,472,130,73,29,28,40,11,31,9,351,1434,784,834,1369,872,1135,452,853,7733,351,117,194,112,68,50,11,11,914,9707,3698,4394,4867,2606,2962,1023,1798,31055
"58","55008","Assembly District 8 (2018), Wisconsin",8346,996,740,538,659,602,748,408,462,277,595,596,836,294,177,231,187,1910,472,326,194,211,101,199,65,36,60,61,75,57,19,28,6,0,222,63,17,41,43,11,0,0,0,26,11,4,0,0,6,0,0,288,23,6,28,41,30,14,0,7,16,12,37,27,0,11,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5989,946,496,425,484,328,553,386,409,278,507,474,356,238,41,56,12,386,53,25,74,25,21,15,12,27,21,28,29,14,9,14,15,4,4151,407,417,229,270,293,313,110,256,117,325,272,519,210,125,197,91,10640,1618,876,822,890,648,1041,692,636,474,789,828,679,331,93,111,112,2933,1350,1147,1191,836,471,231,187,8346,1203,300,161,136,57,47,6,0,1910,164,11,26,15,0,6,0,0,222,98,44,23,49,27,11,11,25,288,0,0,0,0,0,0,0,0,0,2351,881,1073,981,356,279,56,12,5989,177,36,60,57,14,23,15,4,386,1323,606,483,597,519,335,197,91,4151,4206,1689,1802,1617,679,424,111,112,10640,12455,4917,4775,4643,2488,1596,627,431,31932
"59","55022","Assembly District 22 (2018), Wisconsin",21511,473,393,650,664,814,695,782,723,630,1434,1958,2924,2540,1579,2637,2615,1491,69,159,120,25,80,47,196,89,125,158,57,61,87,39,139,40,36,0,0,0,0,0,0,0,0,0,6,0,5,18,7,0,0,670,10,0,31,5,11,5,0,40,28,13,2,63,114,33,101,214,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,96,0,0,0,0,0,0,0,0,0,24,16,39,0,17,0,0,125,0,0,0,15,10,5,0,0,23,6,7,22,4,12,21,0,21196,473,391,650,642,814,690,766,720,592,1431,1909,2910,2487,1567,2602,2552,458,0,2,0,22,0,5,16,3,61,27,65,53,65,29,47,63,2180,1509,2135,3392,2924,4119,2637,2615,21511,373,127,410,215,61,126,139,40,1491,0,0,0,6,5,25,0,0,36,46,16,68,15,63,147,101,214,670,0,0,0,0,17,0,0,0,17,0,0,0,40,39,17,0,0,96,15,15,23,13,22,16,21,0,125,2156,1504,2078,3340,2910,4054,2602,2552,21196,24,5,80,92,53,94,47,63,458,4794,3176,4794,7113,6094,8598,5547,5484,45600
"60","55005","Assembly District 5 (2018), Wisconsin",23283,530,652,836,862,769,840,1130,1015,665,1742,2611,3794,2726,1830,2010,1271,36,0,0,0,0,0,22,0,0,8,0,0,0,6,0,0,0,1281,118,119,34,166,46,108,56,97,14,144,159,123,47,0,29,21,245,0,0,0,0,61,0,0,0,0,0,5,24,21,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,10,0,6,0,0,0,0,0,0,0,0,0,28,77,0,4,419,23,90,0,0,0,0,14,25,0,47,62,35,116,7,0,0,23002,530,649,772,862,769,840,1128,1015,665,1734,2611,3754,2691,1745,1966,1271,465,10,3,70,0,0,36,16,0,0,16,0,47,61,162,44,0,2880,1609,2810,4353,3794,4556,2010,1271,23283,0,22,8,0,0,6,0,0,36,437,154,167,303,123,47,29,21,1281,0,61,0,5,24,21,0,134,245,0,0,0,0,0,0,0,0,0,16,0,0,0,0,105,0,4,125,113,0,39,109,35,123,0,0,419,2813,1609,2808,4345,3754,4436,1966,1271,23002,83,36,16,16,47,223,44,0,465,6342,3491,5848,9131,7777,9517,4049,2701,48856
"61","55027","Assembly District 27 (2018), Wisconsin",22762,535,702,898,1149,1019,999,981,1173,934,1963,2797,3690,2293,1328,1386,915,83,0,30,0,0,3,0,43,0,0,0,0,0,0,0,0,7,49,10,0,0,0,0,0,0,0,0,10,0,0,3,26,0,0,639,12,68,18,0,9,39,29,4,12,27,99,172,117,11,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,12,19,19,0,7,6,67,14,28,0,0,135,0,0,0,20,10,0,8,18,0,0,5,33,27,0,0,14,22179,532,610,891,1092,981,976,952,1152,912,1881,2764,3595,2253,1298,1375,915,781,13,92,7,57,41,35,48,40,22,99,39,162,57,58,11,0,3284,2018,3088,4760,3690,3621,1386,915,22762,30,3,43,0,0,0,0,7,83,10,0,0,10,0,29,0,0,49,98,48,45,126,172,128,19,3,639,0,0,0,0,0,0,0,0,0,0,12,38,13,67,42,0,0,172,20,10,26,5,33,27,0,14,135,3125,1957,3016,4645,3595,3551,1375,915,22179,169,76,110,138,162,115,11,0,781,6736,4124,6366,9697,7719,7513,2791,1854,46800
"62","55097","Assembly District 97 (2018), Wisconsin",21060,969,638,805,770,723,773,800,951,885,1711,2278,2770,2551,1542,1797,1097,550,71,89,60,97,7,38,60,0,69,0,0,5,11,6,37,0,44,0,0,0,0,0,0,0,0,0,33,0,5,0,0,0,6,317,23,19,0,0,21,0,0,23,0,27,22,41,29,26,79,7,38,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,309,10,0,0,0,0,25,0,9,0,61,130,26,32,16,0,0,282,0,25,0,0,7,5,14,0,0,7,105,30,62,0,27,0,19333,860,593,724,702,577,711,723,782,829,1530,2106,2594,2362,1423,1755,1062,2136,142,55,81,68,146,87,91,178,56,282,302,212,231,128,42,35,3182,1496,2636,3989,2770,4093,1797,1097,21060,317,45,129,0,5,17,37,0,550,0,0,0,33,5,0,0,6,44,42,21,23,49,41,55,79,7,317,0,38,0,0,0,0,0,0,38,10,25,9,191,26,48,0,0,309,25,12,14,112,30,62,27,0,282,2879,1288,2334,3636,2594,3785,1755,1062,19333,346,233,325,584,212,359,42,35,2136,6801,3158,5470,8594,5683,8419,3737,2207,44069
"63","55086","Assembly District 86 (2018), Wisconsin",22621,677,615,713,750,952,951,1097,778,753,1729,2769,4065,2752,1541,1401,1078,74,0,0,0,0,0,0,0,0,51,0,0,9,0,14,0,0,44,0,0,0,0,9,0,0,0,6,17,7,4,0,0,1,0,645,0,0,0,3,3,20,39,33,10,2,66,180,102,46,52,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,14,0,0,0,0,9,0,0,0,0,162,5,0,0,25,29,0,4,5,29,14,19,29,3,0,0,0,22476,667,615,706,724,952,951,1097,765,753,1723,2769,4023,2723,1541,1393,1074,207,10,0,7,26,0,0,14,13,39,6,0,51,29,0,8,4,2755,1903,2628,4498,4065,4293,1401,1078,22621,0,0,51,0,9,14,0,0,74,0,9,6,24,4,0,1,0,44,3,23,82,68,180,148,52,89,645,0,0,0,0,0,0,0,0,0,0,0,14,0,9,0,0,0,23,30,29,38,33,29,3,0,0,162,2712,1903,2615,4492,4023,4264,1393,1074,22476,43,0,66,6,51,29,8,4,207,5543,3867,5500,9121,8370,8751,2855,2245,46252
"64","55026","Assembly District 26 (2018), Wisconsin",22382,802,1038,944,1211,1111,1389,1093,1155,1298,1997,2765,3114,2140,996,776,553,561,15,0,88,80,117,13,4,75,0,58,30,81,0,0,0,0,66,0,0,7,0,0,6,0,2,0,0,12,10,0,29,0,0,926,9,14,44,0,32,64,98,22,27,60,77,272,150,22,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,20,19,0,0,46,19,14,0,0,26,20,17,3,0,5,288,7,50,3,0,0,10,13,6,0,62,20,25,72,4,16,0,21455,796,1038,910,1152,994,1334,1007,1082,1237,1853,2660,3035,2055,990,771,541,1240,6,20,60,59,130,101,105,87,61,189,141,116,134,9,5,17,3995,2500,3546,4762,3114,3136,776,553,22382,183,130,79,88,81,0,0,0,561,7,6,2,12,10,29,0,0,66,67,96,147,137,272,172,35,0,926,0,0,0,0,0,0,0,0,0,39,46,33,26,20,20,0,5,189,60,10,19,82,25,76,16,0,288,3896,2328,3326,4513,3035,3045,771,541,21455,145,231,253,330,116,143,5,17,1240,8392,5347,7405,9950,6673,6621,1603,1116,47107
"65","55048","Assembly District 48 (2018), Wisconsin",22361,607,603,694,593,888,969,955,794,1060,2174,2971,3740,2687,1288,1320,1018,2298,252,220,91,281,336,157,89,131,99,87,230,173,31,95,0,26,63,12,0,15,0,0,0,27,9,0,0,0,0,0,0,0,0,981,93,0,30,22,47,0,20,26,34,18,143,281,27,52,141,47,21,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,172,0,25,0,0,0,14,0,5,0,42,23,0,40,9,14,0,510,32,0,13,0,51,5,7,6,47,28,36,92,91,20,82,0,21479,593,603,659,538,832,815,906,735,1015,2146,2868,3600,2642,1219,1299,1009,1121,32,25,48,55,56,168,54,64,45,70,136,161,94,69,35,9,2497,1857,2809,5145,3740,3975,1320,1018,22361,844,493,319,317,173,126,0,26,2298,27,0,36,0,0,0,0,0,63,145,47,80,161,281,79,141,47,981,0,0,0,10,0,11,0,0,21,25,14,5,65,0,49,14,0,172,45,56,60,64,92,111,82,0,510,2393,1647,2656,5014,3600,3861,1299,1009,21479,160,224,163,206,161,163,35,9,1121,6136,4338,6128,10982,8047,8375,2891,2109,49006
"66","55007","Assembly District 7 (2018), Wisconsin",20569,1002,854,1072,910,936,1057,1014,777,983,1739,2637,3345,1955,1066,781,441,1771,258,209,66,63,154,272,143,90,90,104,130,101,46,31,0,14,268,7,33,36,48,14,0,0,22,7,0,55,39,0,0,0,7,706,37,49,52,62,44,100,16,27,47,39,55,65,13,50,40,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1069,51,27,37,70,64,40,72,70,10,143,225,167,62,31,0,0,461,26,28,26,29,0,24,22,30,16,74,60,28,45,16,16,21,17991,784,745,956,774,783,990,758,689,872,1598,2288,2912,1763,928,715,436,3968,292,155,177,242,217,117,396,191,121,313,616,600,282,169,66,14,3838,1993,2774,4376,3345,3021,781,441,20569,596,426,323,234,101,77,0,14,1771,124,14,29,55,39,0,0,7,268,200,144,90,94,65,63,40,10,706,0,0,0,0,0,0,0,0,0,185,104,152,368,167,93,0,0,1069,109,24,68,134,28,61,16,21,461,3259,1773,2319,3886,2912,2691,715,436,17991,866,334,708,929,600,451,66,14,3968,9177,4812,6463,10076,7257,6457,1618,943,46803
"67","55036","Assembly District 36 (2018), Wisconsin",22600,1077,1305,1313,1118,1348,1173,1241,1241,1103,1970,2756,2952,1950,937,673,443,26,0,0,0,0,0,0,0,0,0,0,10,2,14,0,0,0,1800,206,187,147,156,116,98,46,45,66,183,129,140,127,46,61,47,87,8,15,0,8,0,0,7,0,6,12,6,14,0,4,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,21,0,0,2,0,9,0,0,2,3,5,0,0,0,0,0,0,228,15,24,8,10,7,40,11,5,5,27,19,39,8,10,0,0,22412,1073,1274,1308,1114,1328,1162,1232,1241,1103,1953,2717,2942,1935,932,665,433,226,4,39,5,4,32,11,9,2,0,25,39,18,15,5,8,10,4813,2521,3585,4726,2952,2887,673,443,22600,0,0,0,10,2,14,0,0,26,696,214,157,312,140,173,61,47,1800,31,0,13,18,14,4,0,7,87,0,0,0,0,0,7,0,0,7,2,9,5,5,0,0,0,0,21,57,47,21,46,39,18,0,0,228,4769,2490,3576,4670,2942,2867,665,433,22412,52,43,11,64,18,20,8,10,226,10420,5324,7368,9851,6107,5990,1407,940,47407
"68","55077","Assembly District 77 (2018), Wisconsin",19354,901,471,697,791,702,719,771,739,696,978,2038,2469,1898,1442,1841,2201,1401,370,98,58,120,148,80,135,72,9,51,162,30,44,0,21,3,202,9,9,0,0,46,27,0,19,15,0,32,13,15,0,0,17,2728,377,193,209,276,116,107,106,125,89,220,185,200,224,126,72,103,9,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,397,6,0,0,6,58,36,73,32,0,20,69,48,0,17,0,32,588,60,55,0,82,0,29,37,50,21,47,49,29,19,24,72,14,18432,803,471,656,685,680,692,743,679,658,888,1894,2400,1806,1426,1825,2126,1415,122,18,41,112,80,62,95,111,38,148,225,101,92,33,40,97,2860,1421,2206,3016,2469,3340,1841,2201,19354,646,228,216,213,30,44,21,3,1401,18,73,34,32,13,15,0,17,202,1055,223,320,405,200,350,72,103,2728,0,0,0,7,2,0,0,0,9,12,94,105,89,48,17,0,32,397,197,29,108,96,29,43,72,14,588,2615,1372,2080,2782,2400,3232,1825,2126,18432,293,142,244,373,101,125,40,97,1415,7696,3582,5313,7013,5292,7166,3871,4593,44526
"69","55004","Assembly District 4 (2018), Wisconsin",21778,826,558,932,755,970,963,896,893,978,1976,2435,3132,2814,1222,1394,1034,212,8,13,47,26,48,25,18,7,0,0,9,9,0,0,0,2,712,61,9,38,48,67,69,40,82,35,57,73,52,57,11,0,13,502,0,0,9,18,0,19,11,27,11,44,79,101,110,68,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,7,0,0,0,27,0,29,77,0,34,4,28,0,0,0,13,263,13,34,22,11,23,28,0,0,6,0,15,60,12,32,0,7,21514,826,544,913,755,929,950,864,893,921,1954,2435,3097,2787,1218,1394,1034,546,7,14,19,0,76,13,61,77,70,65,4,80,50,4,0,6,3071,1933,2767,4411,3132,4036,1394,1034,21778,94,73,25,9,9,0,0,2,212,156,136,157,130,52,68,0,13,712,27,19,49,123,101,178,0,5,502,0,0,0,0,0,0,0,0,0,7,27,106,38,28,0,0,13,219,80,51,6,15,60,44,0,7,263,3038,1879,2678,4389,3097,4005,1394,1034,21514,40,89,208,69,80,54,0,6,546,6513,4207,5996,9184,6559,8385,2788,2114,45746
"70","55055","Assembly District 55 (2018), Wisconsin",23874,871,527,1014,1473,882,1185,997,1011,968,2089,2599,3601,2507,1300,1448,1402,264,0,34,15,46,47,24,28,5,0,0,4,46,0,15,0,0,162,0,0,0,35,24,21,0,0,22,0,0,9,21,0,25,5,418,10,0,0,0,0,11,0,0,36,11,116,115,66,12,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,71,0,0,15,60,46,0,0,0,8,27,10,0,0,0,352,41,0,45,7,77,0,22,0,22,10,22,29,5,33,0,39,23493,871,502,999,1377,882,1161,997,1011,962,2074,2514,3530,2493,1300,1433,1387,636,0,96,15,96,15,84,46,0,14,15,104,84,24,13,15,15,3885,2067,2976,4688,3601,3807,1448,1402,23874,95,71,33,4,46,15,0,0,264,35,45,22,0,9,21,25,5,162,10,11,36,127,115,78,41,0,418,0,0,0,0,0,0,0,0,0,71,75,46,8,27,10,0,0,237,93,77,44,32,29,38,0,39,352,3749,2043,2970,4588,3530,3793,1433,1387,23493,207,99,60,119,84,37,15,15,636,8145,4488,6187,9566,7441,7799,2962,2848,49436
