"","GEOID","full_geoid","male_white_age18to19","male_white_age20to24","male_white_age25to29","male_white_age30to34","male_white_age35to44","male_white_age45to54","male_white_age55to64","male_white_age65to74","male_white_age75to84","male_white_age85over","female_white_age18to19","female_white_age20to24","female_white_age25to29","female_white_age30to34","female_white_age35to44","female_white_age45to54","female_white_age55to64","female_white_age65to74","female_white_age75to84","female_white_age85over","male_black_age18to19","male_black_age20to24","male_black_age25to29","male_black_age30to34","male_black_age35to44","male_black_age45to54","male_black_age55to64","male_black_age65to74","male_black_age75to84","male_black_age85over","female_black_age18to19","female_black_age20to24","female_black_age25to29","female_black_age30to34","female_black_age35to44","female_black_age45to54","female_black_age55to64","female_black_age65to74","female_black_age75to84","female_black_age85over","male_aian_age18to19","male_aian_age20to24","male_aian_age25to29","male_aian_age30to34","male_aian_age35to44","male_aian_age45to54","male_aian_age55to64","male_aian_age65to74","male_aian_age75to84","male_aian_age85over","female_aian_age18to19","female_aian_age20to24","female_aian_age25to29","female_aian_age30to34","female_aian_age35to44","female_aian_age45to54","female_aian_age55to64","female_aian_age65to74","female_aian_age75to84","female_aian_age85over","male_asian_age18to19","male_asian_age20to24","male_asian_age25to29","male_asian_age30to34","male_asian_age35to44","male_asian_age45to54","male_asian_age55to64","male_asian_age65to74","male_asian_age75to84","male_asian_age85over","female_asian_age18to19","female_asian_age20to24","female_asian_age25to29","female_asian_age30to34","female_asian_age35to44","female_asian_age45to54","female_asian_age55to64","female_asian_age65to74","female_asian_age75to84","female_asian_age85over","male_nhpi_age18to19","male_nhpi_age20to24","male_nhpi_age25to29","male_nhpi_age30to34","male_nhpi_age35to44","male_nhpi_age45to54","male_nhpi_age55to64","male_nhpi_age65to74","male_nhpi_age75to84","male_nhpi_age85over","female_nhpi_age18to19","female_nhpi_age20to24","female_nhpi_age25to29","female_nhpi_age30to34","female_nhpi_age35to44","female_nhpi_age45to54","female_nhpi_age55to64","female_nhpi_age65to74","female_nhpi_age75to84","female_nhpi_age85over","male_other_age18to19","male_other_age20to24","male_other_age25to29","male_other_age30to34","male_other_age35to44","male_other_age45to54","male_other_age55to64","male_other_age65to74","male_other_age75to84","male_other_age85over","female_other_age18to19","female_other_age20to24","female_other_age25to29","female_other_age30to34","female_other_age35to44","female_other_age45to54","female_other_age55to64","female_other_age65to74","female_other_age75to84","female_other_age85over","male_mixed_age18to19","male_mixed_age20to24","male_mixed_age25to29","male_mixed_age30to34","male_mixed_age35to44","male_mixed_age45to54","male_mixed_age55to64","male_mixed_age65to74","male_mixed_age75to84","male_mixed_age85over","female_mixed_age18to19","female_mixed_age20to24","female_mixed_age25to29","female_mixed_age30to34","female_mixed_age35to44","female_mixed_age45to54","female_mixed_age55to64","female_mixed_age65to74","female_mixed_age75to84","female_mixed_age85over","male_w_nothisp_age18to19","male_w_nothisp_age20to24","male_w_nothisp_age25to29","male_w_nothisp_age30to34","male_w_nothisp_age35to44","male_w_nothisp_age45to54","male_w_nothisp_age55to64","male_w_nothisp_age65to74","male_w_nothisp_age75to84","male_w_nothisp_age85over","female_w_nothisp_age18to19","female_w_nothisp_age20to24","female_w_nothisp_age25to29","female_w_nothisp_age30to34","female_w_nothisp_age35to44","female_w_nothisp_age45to54","female_w_nothisp_age55to64","female_w_nothisp_age65to74","female_w_nothisp_age75to84","female_w_nothisp_age85over","male_hisp_age18to19","male_hisp_age20to24","male_hisp_age25to29","male_hisp_age30to34","male_hisp_age35to44","male_hisp_age45to54","male_hisp_age55to64","male_hisp_age65to74","male_hisp_age75to84","male_hisp_age85over","female_hisp_age18to19","female_hisp_age20to24","female_hisp_age25to29","female_hisp_age30to34","female_hisp_age35to44","female_hisp_age45to54","female_hisp_age55to64","female_hisp_age65to74","female_hisp_age75to84","female_hisp_age85over","BLACK_FEMALE","BLACK_MALE","BLACK_TOTAL","BLACK_18_to_24","BLACK_25_to_34","BLACK_35_to_44","BLACK_45_to_54","BLACK_55_to_64","BLACK_65_over","HISP_FEMALE","HISP_MALE","HISP_TOTAL","HISP_18_to_24","HISP_25_to_34","HISP_35_to_44","HISP_45_to_54","HISP_55_to_64","HISP_65_over","UNDERREP_FEMALE","UNDERREP_MALE","UNDERREP_TOTAL","UNDERREP_18_to_24","UNDERREP_25_to_34","UNDERREP_35_to_44","UNDERREP_45_to_54","UNDERREP_55_to_64","UNDERREP_65_over"
"151","54844","ZCTA5 54844",2,12,6,2,8,12,24,33,24,3,0,0,4,2,6,25,15,39,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,6,2,4,12,24,33,24,3,0,0,4,2,6,25,15,39,18,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,4,3,0,0,3,4,7,0,0,4,3,0,0
"152","54875","ZCTA5 54875",14,3,14,18,79,98,88,80,43,9,2,18,16,35,56,85,87,66,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,14,3,14,18,79,98,88,80,43,9,2,18,16,35,56,85,87,66,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153","54911","ZCTA5 54911",320,936,625,848,1625,1438,1599,930,626,298,529,1024,681,850,1169,1342,1601,960,790,492,7,64,48,35,31,22,1,0,0,0,58,21,0,16,0,9,68,0,0,0,7,64,48,35,31,22,1,0,0,0,58,21,0,16,0,9,68,0,0,0,12,144,111,64,55,78,0,34,13,0,39,132,58,61,61,89,36,58,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,0,0,0,0,0,0,7,67,28,24,30,59,0,0,0,0,19,0,4,0,0,0,0,39,0,25,69,14,0,27,0,0,0,0,0,0,62,7,0,31,0,0,0,0,0,315,832,594,808,1585,1347,1566,930,626,298,502,981,681,825,1105,1262,1601,960,771,492,18,111,99,82,64,121,92,16,0,0,45,79,0,29,64,80,0,9,58,0,104,207,311,150,99,31,31,69,0,364,511,875,253,210,128,201,92,83,468,718,1186,403,309,159,232,161,83
"154","54923","ZCTA5 54923",115,214,156,274,488,668,685,452,197,88,77,201,194,244,517,546,605,459,269,192,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,27,0,0,0,0,0,0,0,28,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,5,10,0,0,0,7,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,18,2,0,0,84,211,156,228,472,635,631,452,197,88,77,160,168,221,478,532,590,454,269,192,31,3,0,51,42,38,64,0,0,0,7,41,26,29,39,21,28,5,0,0,1,0,1,1,0,0,0,0,0,168,165,333,82,106,81,59,92,5,169,165,334,83,106,81,59,92,5
"155","54929","ZCTA5 54929",48,149,203,276,463,547,738,511,220,102,93,251,174,260,483,564,688,359,268,187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47,2,2,0,0,0,0,0,0,0,0,12,25,11,0,0,0,1,0,6,0,25,0,2,0,0,48,146,201,276,463,547,738,511,220,102,93,251,174,260,483,564,688,359,268,187,0,3,2,0,0,7,1,0,0,0,0,0,0,0,47,2,2,0,9,0,0,1,1,0,0,0,0,0,1,58,12,70,3,2,47,9,3,9,58,13,71,3,2,47,9,3,10
"156","54934","ZCTA5 54934",0,10,11,15,84,6,18,6,3,0,0,4,34,13,60,17,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,9,0,9,0,0,10,6,15,16,6,18,6,3,0,0,0,34,13,3,17,12,3,0,0,0,0,5,0,68,0,0,0,0,0,0,4,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,73,134,4,5,125,0,0,0,61,73,134,4,5,125,0,0,0
"157","54943","ZCTA5 54943",9,19,39,37,87,120,191,139,104,27,8,37,40,29,79,134,143,143,80,40,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,5,4,3,0,0,0,0,0,4,0,0,8,0,1,0,0,0,4,0,0,6,5,0,0,0,0,0,3,3,0,2,0,0,0,0,0,6,17,36,37,82,117,187,136,102,26,1,35,36,29,74,116,142,138,77,40,5,8,3,0,5,7,7,3,2,1,7,2,4,0,5,18,1,11,3,0,0,2,2,0,2,0,0,0,0,50,34,84,22,7,10,25,8,20,50,36,86,22,9,10,25,8,20
"158","54964","ZCTA5 54964",0,14,10,32,60,47,93,60,49,11,9,7,22,30,32,50,102,67,33,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,31,60,47,93,60,49,11,5,7,22,30,28,50,102,67,33,8,0,0,0,1,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,2,2,4,0,0,0,0,0,4,8,1,9,4,1,4,0,0,0,10,3,13,4,1,4,0,0,4
"159","54966","ZCTA5 54966",17,23,62,61,103,135,127,118,56,9,46,54,36,43,119,125,138,110,54,45,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,3,0,0,0,0,0,3,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,22,59,55,87,132,127,112,56,9,44,49,30,43,89,122,134,107,49,45,0,6,8,7,16,6,0,6,0,0,2,8,8,0,30,3,5,3,5,0,0,4,4,0,0,0,4,0,0,59,49,108,16,23,46,9,5,14,59,53,112,16,23,46,13,5,14
"160","54001","ZCTA5 54001",120,122,195,148,444,421,631,426,300,131,45,195,163,199,489,359,654,481,312,172,0,1,0,4,3,0,0,10,0,0,0,0,0,3,3,0,0,0,15,0,0,1,0,4,3,0,0,10,0,0,0,0,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,17,0,3,0,0,7,0,0,0,0,0,0,2,7,13,0,0,0,120,122,195,148,436,421,631,426,300,131,45,190,163,191,480,359,652,481,312,172,0,0,0,0,25,8,0,0,0,0,0,10,0,8,9,0,5,0,15,0,21,18,39,1,7,6,0,0,25,42,33,75,10,8,34,8,5,15,63,51,114,11,15,40,8,5,40
"161","54007","ZCTA5 54007",4,13,24,45,81,52,112,68,21,7,0,18,36,19,59,58,90,47,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,13,24,45,80,52,112,68,21,7,0,18,36,19,59,58,90,47,19,8,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,0,0,1,1,0,0,1,0,5,0
"162","54020","ZCTA5 54020",35,209,173,161,405,546,496,274,130,42,69,236,173,185,436,600,535,313,165,87,0,5,0,0,0,21,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,21,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,4,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,19,0,0,0,4,0,0,3,6,0,0,6,0,0,0,0,0,0,6,0,3,0,0,0,35,201,166,161,395,546,496,274,125,42,69,229,165,177,436,587,535,309,165,87,0,8,7,0,10,0,0,0,5,0,0,7,8,8,0,13,19,4,0,0,4,26,30,9,0,0,21,0,0,40,30,70,15,23,10,13,19,9,44,56,100,24,23,10,34,19,9
"163","54028","ZCTA5 54028",26,56,40,48,153,181,169,125,47,34,23,61,50,75,134,180,135,128,40,32,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,26,56,40,48,153,181,169,125,47,34,23,57,50,75,134,178,135,128,40,32,0,0,0,0,0,0,0,3,0,0,0,4,0,0,6,2,3,0,0,0,0,0,0,0,0,0,0,3,0,12,3,15,4,0,6,2,3,3,12,3,15,4,0,6,2,6,3
"164","54104","ZCTA5 54104",12,15,7,8,31,108,98,154,60,22,9,3,13,3,22,74,129,135,68,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,12,15,7,8,31,108,98,154,60,19,9,3,13,3,22,74,129,135,68,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3
"165","54106","ZCTA5 54106",126,194,113,125,321,454,277,306,113,27,48,129,129,90,333,370,350,276,111,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,0,12,5,0,0,0,4,0,0,0,0,0,10,0,0,0,0,9,0,7,0,2,0,0,0,0,121,192,103,125,314,440,277,306,113,27,48,129,122,90,333,365,338,273,111,27,5,2,10,0,7,14,12,0,0,0,0,0,7,6,0,17,17,3,0,0,0,0,0,0,0,0,0,0,0,33,38,71,7,23,7,31,29,3,33,38,71,7,23,7,31,29,3
"166","54111","ZCTA5 54111",9,43,51,39,112,156,221,129,98,19,39,46,80,44,112,166,195,154,101,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,43,51,39,97,156,221,129,98,19,39,46,80,44,112,166,195,151,99,21,0,0,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,5,15,20,0,0,15,0,7,5,5,15,20,0,0,15,0,7,5
"167","54114","ZCTA5 54114",65,79,81,95,238,346,432,404,242,72,8,120,94,130,266,320,454,393,246,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,65,79,81,95,238,346,432,404,235,72,8,120,94,130,266,299,454,391,244,138,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,26,0,2,2,0,0,0,0,0,0,0,0,0,0,30,7,37,0,0,0,26,0,11,30,7,37,0,0,0,26,0,11
"168","54115","ZCTA5 54115",825,1927,1289,1419,2469,2586,2574,1588,668,206,890,1332,1254,1244,2964,2746,2808,1615,1014,456,6,87,0,38,22,2,10,3,0,0,6,12,0,0,0,15,0,4,7,0,6,87,0,38,22,2,10,3,0,0,6,12,0,0,0,15,0,4,7,0,18,0,26,145,90,116,41,0,0,0,3,0,114,105,37,76,44,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,9,19,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,36,104,41,33,101,34,0,0,14,0,72,0,29,11,44,14,50,11,0,0,825,1921,1271,1415,2444,2586,2574,1588,668,206,874,1276,1190,1244,2960,2746,2808,1615,1003,456,20,18,41,13,44,0,0,0,14,0,35,56,95,0,4,0,25,0,11,0,44,158,202,111,38,22,17,10,14,201,150,351,129,149,48,0,25,25,245,308,553,240,187,70,17,35,39
"169","54129","ZCTA5 54129",26,57,89,70,142,240,287,157,88,46,41,46,43,72,139,240,257,134,78,36,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,2,9,6,0,0,26,57,89,61,132,240,287,157,88,46,41,46,43,55,139,231,257,134,78,36,0,0,0,9,13,0,0,0,0,0,0,6,0,17,0,9,0,0,0,0,6,0,6,6,0,0,0,0,0,32,22,54,6,26,13,9,0,0,38,22,60,12,26,13,9,0,0
"170","54138","ZCTA5 54138",19,19,0,3,34,43,108,110,75,15,4,12,20,4,31,49,87,105,61,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,3,34,43,100,110,75,15,4,12,20,4,23,49,87,105,61,12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,8,0,8,0,8,0,8,0,0,8,0,8,0
"171","54154","ZCTA5 54154",63,175,129,171,360,349,396,327,131,43,33,256,173,125,296,371,374,344,134,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,31,0,0,2,6,0,0,63,175,129,171,345,349,396,318,131,43,17,256,173,122,282,371,361,326,134,107,0,0,0,0,17,0,0,9,0,0,16,0,0,3,16,0,13,18,0,0,0,0,0,0,0,0,0,14,0,53,26,79,16,3,33,0,13,27,53,26,79,16,3,33,0,27,27
"172","54157","ZCTA5 54157",32,148,197,138,370,360,481,196,160,34,57,198,115,138,297,373,423,185,225,168,0,0,0,0,12,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,76,22,0,0,0,0,41,0,0,0,0,23,0,8,0,32,148,178,138,317,360,481,196,160,34,57,198,115,138,297,373,408,185,223,168,0,0,19,0,53,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,36,36,0,0,12,24,13,0,2,72,74,0,19,53,0,15,2,2,108,110,0,19,65,24,28,2
"173","54166","ZCTA5 54166",148,367,419,327,781,969,1113,940,552,189,149,298,318,413,589,919,1199,985,723,180,0,8,16,0,26,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,8,16,0,26,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,70,0,4,4,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,21,0,0,0,7,9,62,0,28,26,21,0,0,0,7,5,24,7,23,42,15,4,0,0,148,367,390,288,747,955,1113,940,543,189,134,289,318,365,582,883,1190,985,723,180,0,11,37,39,34,16,2,0,9,0,41,9,0,55,7,36,42,0,0,0,12,62,74,8,28,26,12,0,0,148,146,294,61,131,41,52,44,9,160,208,368,69,159,67,64,44,9
"174","54180","ZCTA5 54180",41,36,69,139,263,221,165,118,49,6,41,46,65,209,191,262,150,101,99,20,0,0,0,0,28,0,4,4,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,28,0,4,4,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,14,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,41,36,69,139,240,213,165,118,49,6,34,46,65,189,191,253,150,101,99,20,0,0,0,0,23,8,0,0,0,0,7,0,0,20,0,9,0,0,0,0,11,32,43,5,0,28,0,4,10,36,31,67,7,20,23,17,0,0,47,63,110,12,20,51,17,4,10
"175","54201","ZCTA5 54201",51,144,98,152,268,371,420,357,181,84,16,163,76,124,191,365,345,342,201,135,0,24,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,51,144,96,152,268,368,420,357,181,84,16,163,76,124,191,364,340,342,200,135,0,0,2,0,2,3,0,0,0,0,0,0,1,0,0,1,5,0,1,0,0,41,41,24,0,0,17,0,0,3,7,10,0,3,2,4,5,1,3,48,51,24,3,2,21,5,1
"176","54205","ZCTA5 54205",39,53,37,58,142,155,194,90,28,8,22,62,28,52,124,174,164,94,51,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,39,53,37,58,127,155,194,90,28,8,22,62,28,52,117,174,164,94,51,20,1,0,0,0,18,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,4,0,4,0,0,0,0,5,4,15,19,34,1,0,27,6,0,0,19,19,38,1,0,27,6,5,4
"177","54207","ZCTA5 54207",0,2,9,0,17,12,8,4,8,0,0,7,0,0,10,13,6,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,17,12,8,4,8,0,0,7,0,0,10,13,6,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
