"","GEOID","full_geoid","white_totalE","white_less10kE","white_10kto14kE","white_15kto19kE","white_20kto24kE","white_25kto29kE","white_30kto34kE","white_35kto39kE","white_40kto44kE","white_45kto49kE","white_50kto59kE","white_60kto74kE","white_75kto99kE","white_100kto124kE","white_125kto149kE","white_150kto199kE","white_200ktomoreE","black_totalE","black_less10kE","black_10kto14kE","black_15kto19kE","black_20kto24kE","black_25kto29kE","black_30kto34kE","black_35kto39kE","black_40kto44kE","black_45kto49kE","black_50kto59kE","black_60kto74kE","black_75kto99kE","black_100kto124kE","black_125kto149kE","black_150kto199kE","black_200ktomoreE","aian_totalE","aian_less10kE","aian_10kto14kE","aian_15kto19kE","aian_20kto24kE","aian_25kto29kE","aian_30kto34kE","aian_35kto39kE","aian_40kto44kE","aian_45kto49kE","aian_50kto59kE","aian_60kto74kE","aian_75kto99kE","aian_100kto124kE","aian_125kto149kE","aian_150kto199kE","aian_200ktomoreE","asian_totalE","asian_less10kE","asian_10kto14kE","asian_15kto19kE","asian_20kto24kE","asian_25kto29kE","asian_30kto34kE","asian_35kto39kE","asian_40kto44kE","asian_45kto49kE","asian_50kto59kE","asian_60kto74kE","asian_75kto99kE","asian_100kto124kE","asian_125kto149kE","asian_150kto199kE","asian_200ktomoreE","nhpi_totalE","nhpi_less10kE","nhpi_10kto14kE","nhpi_15kto19kE","nhpi_20kto24kE","nhpi_25kto29kE","nhpi_30kto34kE","nhpi_35kto39kE","nhpi_40kto44kE","nhpi_45kto49kE","nhpi_50kto59kE","nhpi_60kto74kE","nhpi_75kto99kE","nhpi_100kto124kE","nhpi_125kto149kE","nhpi_150kto199kE","nhpi_200ktomoreE","other_totalE","other_less10kE","other_10kto14kE","other_15kto19kE","other_20kto24kE","other_25kto29kE","other_30kto34kE","other_35kto39kE","other_40kto44kE","other_45kto49kE","other_50kto59kE","other_60kto74kE","other_75kto99kE","other_100kto124kE","other_125kto149kE","other_150kto199kE","other_200ktomoreE","mixed_totalE","mixed_less10kE","mixed_10kto14kE","mixed_15kto19kE","mixed_20kto24kE","mixed_25kto29kE","mixed_30kto34kE","mixed_35kto39kE","mixed_40kto44kE","mixed_45kto49kE","mixed_50kto59kE","mixed_60kto74kE","mixed_75kto99kE","mixed_100kto124kE","mixed_125kto149kE","mixed_150kto199kE","mixed_200ktomoreE","w_nothisp_totalE","w_nothisp_less10kE","w_nothisp_10kto14kE","w_nothisp_15kto19kE","w_nothisp_20kto24kE","w_nothisp_25kto29kE","w_nothisp_30kto34kE","w_nothisp_35kto39kE","w_nothisp_40kto44kE","w_nothisp_45kto49kE","w_nothisp_50kto59kE","w_nothisp_60kto74kE","w_nothisp_75kto99kE","w_nothisp_100kto124kE","w_nothisp_125kto149kE","w_nothisp_150kto199kE","w_nothisp_200ktomoreE","hisp_totalE","hisp_less10kE","hisp_10kto14kE","hisp_15kto19kE","hisp_20kto24kE","hisp_25kto29kE","hisp_30kto34kE","hisp_35kto39kE","hisp_40kto44kE","hisp_45kto49kE","hisp_50kto59kE","hisp_60kto74kE","hisp_75kto99kE","hisp_100kto124kE","hisp_125kto149kE","hisp_150kto199kE","hisp_200ktomoreE","WHITE_less25","WHITE_25_to_34","WHITE_35_to_49","WHITE_50_to_74","WHITE_75_to_99","WHITE_100_to_149","WHITE_150_to_199","WHITE_200_more","WHITE_TOTAL","BLACK_less25","BLACK_25_to_34","BLACK_35_to_49","BLACK_50_to_74","BLACK_75_to_99","BLACK_100_to_149","BLACK_150_to_199","BLACK_200_more","BLACK_TOTAL","AI_AN_less25","AI_AN_25_to_34","AI_AN_35_to_49","AI_AN_50_to_74","AI_AN_75_to_99","AI_AN_100_to_149","AI_AN_150_to_199","AI_AN_200_more","AI_AN_TOTAL","ASIAN_less25","ASIAN_25_to_34","ASIAN_35_to_49","ASIAN_50_to_74","ASIAN_75_to_99","ASIAN_100_to_149","ASIAN_150_to_199","ASIAN_200_more","ASIAN_TOTAL","NHPI_less25","NHPI_25_to_34","NHPI_35_to_49","NHPI_50_to_74","NHPI_75_to_99","NHPI_100_to_149","NHPI_150_to_199","NHPI_200_more","NHPI_TOTAL","OTHER_less25","OTHER_25_to_34","OTHER_35_to_49","OTHER_50_to_74","OTHER_75_to_99","OTHER_100_to_149","OTHER_150_to_199","OTHER_200_more","OTHER_TOTAL","MIXED_less25","MIXED_25_to_34","MIXED_35_to_49","MIXED_50_to_74","MIXED_75_to_99","MIXED_100_to_149","MIXED_150_to_199","MIXED_200_more","MIXED_TOTAL","W_NOTHISP_less25","W_NOTHISP_25_to_34","W_NOTHISP_35_to_49","W_NOTHISP_50_to_74","W_NOTHISP_75_to_99","W_NOTHISP_100_to_149","W_NOTHISP_150_to_199","W_NOTHISP_200_more","W_NOTHISP_TOTAL","HISP_less25","HISP_25_to_34","HISP_35_to_49","HISP_50_to_74","HISP_75_to_99","HISP_100_to_149","HISP_150_to_199","HISP_200_more","HISP_TOTAL","ALL_less25","ALL_25_to_34","ALL_35_to_49","ALL_50_to_74","ALL_75_to_99","ALL_100_to_149","ALL_150_to_199","ALL_200_more","ALL_TOTAL"
"323","53714","ZCTA5 53714",6078,242,134,172,262,320,291,404,316,251,698,747,906,705,249,220,161,580,139,14,24,45,59,100,11,9,48,17,20,63,6,25,0,0,27,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,186,36,0,53,16,0,0,20,0,0,2,9,39,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,5,0,17,5,0,0,0,0,0,209,12,0,3,0,36,5,0,6,4,28,13,24,51,0,27,0,5828,236,134,137,262,310,251,398,257,251,676,738,848,705,249,220,156,322,25,0,35,0,10,40,11,64,0,39,14,79,0,0,0,5,810,611,971,1445,906,954,220,161,6078,222,159,68,37,63,31,0,0,580,27,0,0,0,0,0,0,0,27,105,0,20,11,39,3,8,0,186,0,0,0,0,0,0,0,0,0,0,0,5,22,0,0,0,0,27,15,41,10,41,24,51,27,0,209,769,561,906,1414,848,954,220,156,5828,60,50,75,53,79,0,0,5,322,2008,1422,2055,3023,1959,1993,475,322,13257
"324","53715","ZCTA5 53715",3995,543,337,188,214,326,193,210,159,75,197,330,416,305,168,188,146,172,72,46,0,0,34,0,0,0,0,12,0,8,0,0,0,0,35,0,0,0,0,0,0,0,0,26,0,0,9,0,0,0,0,500,239,69,18,49,7,0,23,0,14,34,28,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,36,16,14,39,0,9,0,11,0,38,0,0,0,0,0,0,3704,430,329,164,214,312,193,210,104,75,197,253,416,305,168,188,146,389,153,8,24,0,14,0,0,66,0,38,77,9,0,0,0,0,1282,519,444,527,416,473,188,146,3995,118,34,0,12,8,0,0,0,172,0,0,26,0,9,0,0,0,35,375,7,37,62,0,19,0,0,500,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,105,9,11,38,0,0,0,0,163,1137,505,389,450,416,473,188,146,3704,185,14,66,115,9,0,0,0,389,3217,1088,973,1204,858,965,376,292,8973
"325","53716","ZCTA5 53716",7733,139,228,113,295,305,243,356,397,291,578,879,1188,984,695,622,420,199,0,18,0,0,0,45,0,29,0,0,9,29,45,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,9,11,0,0,10,15,17,46,4,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,0,49,0,0,0,0,0,0,0,0,8,0,0,30,11,0,0,0,7497,126,228,113,238,296,233,347,397,291,553,847,1136,975,675,622,420,246,13,0,0,57,9,10,9,0,0,25,32,52,19,20,0,0,775,548,1044,1457,1188,1679,622,420,7733,18,45,29,9,29,61,8,0,199,0,0,0,0,0,0,0,0,0,0,0,20,10,15,63,4,0,112,0,0,6,0,0,0,0,0,6,0,0,8,0,0,10,0,0,18,0,0,8,0,30,11,0,0,49,705,529,1035,1400,1136,1650,622,420,7497,70,19,9,57,52,39,0,0,246,1568,1141,2159,2933,2450,3513,1256,840,15860
"326","53718","ZCTA5 53718",6005,87,116,108,62,246,89,122,202,328,543,938,1097,633,559,527,348,213,0,0,0,62,9,0,0,20,0,35,24,6,13,21,9,14,10,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,325,0,0,0,0,11,0,7,0,0,0,18,187,20,52,14,16,21,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,70,0,0,0,0,0,14,0,0,0,25,17,0,0,0,14,0,54,0,0,13,0,0,0,0,0,18,0,9,0,0,14,0,0,5836,87,116,108,62,246,89,92,202,310,536,918,1085,611,519,507,348,252,0,0,13,0,0,14,30,0,18,32,37,12,22,40,34,0,373,335,652,1481,1097,1192,527,348,6005,62,9,20,59,6,34,9,14,213,1,0,9,0,0,0,0,0,10,0,11,7,18,187,72,14,16,325,0,0,0,10,0,11,0,0,21,0,14,0,42,0,0,14,0,70,13,0,18,9,0,14,0,0,54,373,335,604,1454,1085,1130,507,348,5836,13,14,48,69,12,62,34,0,252,835,718,1358,3142,2387,2515,1105,726,12786
"327","53806","ZCTA5 53806",765,33,74,33,29,44,36,34,46,42,72,90,95,75,23,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,755,33,74,33,29,44,36,34,46,32,72,90,95,75,23,31,8,12,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,169,80,122,162,95,98,31,8,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,4,4,0,0,0,8,169,80,112,162,95,98,31,8,755,0,0,10,2,0,0,0,0,12,338,160,244,332,194,196,62,16,1542
"328","53553","ZCTA5 53553",224,3,35,8,12,7,12,8,4,12,11,27,20,18,24,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,3,35,8,12,7,12,8,4,12,11,27,20,18,24,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,19,24,38,20,42,17,6,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,19,24,38,20,42,17,6,224,0,0,0,0,0,0,0,0,0,116,38,48,76,40,84,34,12,448
"329","53566","ZCTA5 53566",6385,217,330,348,498,230,353,341,335,221,569,731,922,490,280,276,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,9,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,12,0,0,0,0,22,0,0,0,0,0,0,34,10,0,0,6317,217,330,348,498,225,331,341,314,221,549,731,922,490,280,276,244,78,0,0,0,0,5,22,0,21,0,20,0,0,0,10,0,0,1393,583,897,1300,922,770,276,244,6385,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,9,0,44,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,0,0,0,44,0,0,78,1393,556,876,1280,922,770,276,244,6317,0,27,21,20,0,10,0,0,78,2798,1188,1800,2609,1844,1638,552,488,12917
"330","53574","ZCTA5 53574",1481,28,22,8,16,48,69,41,48,59,113,220,276,165,125,115,128,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1461,28,22,8,10,48,69,41,48,59,113,213,276,165,125,108,128,20,0,0,0,6,0,0,0,0,0,0,7,0,0,0,7,0,74,117,148,333,276,290,115,128,1481,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,5,68,117,148,326,276,290,108,128,1461,6,0,0,7,0,0,7,0,20,148,244,296,669,552,582,230,256,2977
"331","53578","ZCTA5 53578",2648,39,34,165,67,175,158,89,73,43,307,291,324,355,210,208,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,25,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,2541,39,34,165,67,175,158,89,73,43,286,291,314,349,140,208,110,120,0,0,0,0,0,0,0,0,0,21,0,10,19,70,0,0,305,333,205,598,324,565,208,110,2648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,25,0,0,0,0,25,305,333,205,577,314,489,208,110,2541,0,0,0,21,10,89,0,0,120,610,666,410,1221,648,1156,416,220,5347
"332","53215","ZCTA5 53215",11768,896,866,609,819,721,819,784,701,410,1131,1177,1522,628,288,274,123,1486,340,370,111,172,111,97,20,0,50,64,52,71,23,5,0,0,283,57,27,6,53,30,24,0,12,9,14,16,23,12,0,0,0,517,35,27,39,47,30,56,28,49,22,0,47,26,46,0,29,36,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4449,431,197,353,318,244,376,338,308,240,524,514,322,199,29,35,21,592,34,39,85,22,19,27,31,59,30,55,90,55,24,11,7,4,5883,465,363,220,291,407,394,334,349,167,631,572,835,392,201,170,92,10964,929,748,821,887,595,831,801,727,519,1075,1180,1064,465,120,146,56,3190,1540,1895,2308,1522,916,274,123,11768,993,208,70,116,71,28,0,0,1486,143,54,21,30,23,12,0,0,283,148,86,99,47,26,46,29,36,517,0,0,13,0,0,0,0,0,13,1299,620,886,1038,322,228,35,21,4449,180,46,120,145,55,35,7,4,592,1339,801,850,1203,835,593,170,92,5883,3385,1426,2047,2255,1064,585,146,56,10964,10677,4781,6001,7142,3918,2443,661,332,35955
"333","53217","ZCTA5 53217",10092,304,232,133,98,260,318,246,216,256,612,530,1221,981,958,1333,2394,569,54,34,36,60,0,27,0,33,35,14,74,111,19,0,16,56,26,0,0,9,6,0,7,0,0,0,0,0,0,0,0,2,2,549,22,0,0,46,34,0,9,10,0,35,27,69,102,56,50,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,10,11,0,0,0,0,0,0,0,6,0,0,0,0,0,174,0,3,0,6,0,0,0,2,0,33,24,0,62,23,15,6,9854,304,232,133,98,222,301,246,216,242,578,511,1185,945,947,1314,2380,309,11,10,11,0,38,17,0,33,14,34,25,36,36,11,19,14,767,578,718,1142,1221,1939,1333,2394,10092,184,27,68,88,111,19,16,56,569,15,7,0,0,0,0,2,2,26,68,34,19,62,69,158,50,89,549,0,0,0,0,0,0,0,0,0,21,0,0,6,0,0,0,0,27,9,0,2,57,0,85,15,6,174,767,523,704,1089,1185,1892,1314,2380,9854,32,55,47,59,36,47,19,14,309,1863,1224,1558,2503,2622,4140,2749,4941,21600
"334","53403","ZCTA5 53403",6821,283,387,290,431,364,523,235,270,295,541,676,771,686,391,368,310,2787,652,420,220,443,229,30,171,71,49,219,120,72,41,32,15,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,15,4,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0,5,31,37,61,0,155,0,37,83,57,83,9,13,15,0,290,0,23,22,0,23,67,14,19,0,43,30,17,17,6,0,9,5658,211,338,253,315,181,428,154,226,220,375,629,716,632,354,360,266,1933,72,77,68,153,258,159,236,54,112,292,104,145,80,56,23,44,1391,887,800,1217,771,1077,368,310,6821,1735,259,291,339,72,73,15,3,2787,0,0,0,4,0,0,0,0,4,0,0,0,15,4,7,16,0,42,0,0,0,0,0,0,0,0,0,73,61,192,140,83,22,15,0,586,45,90,33,73,17,23,0,9,290,1117,609,600,1004,716,986,360,266,5658,370,417,402,396,145,136,23,44,1933,4731,2323,2318,3188,1808,2324,797,632,18121
"335","53405","ZCTA5 53405",8196,378,337,271,246,275,663,298,478,505,963,931,1404,530,354,289,274,1424,32,223,92,148,115,71,26,76,19,79,153,202,74,42,43,29,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,134,0,0,0,0,0,62,0,0,0,0,0,0,18,23,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,10,0,0,23,15,49,0,28,0,14,7,0,7,0,0,25,271,117,0,12,13,12,17,0,36,0,0,15,42,0,0,7,0,7326,345,327,238,214,260,489,298,391,422,844,843,1269,469,354,289,274,1228,150,10,45,45,30,223,0,162,96,133,110,163,61,0,0,0,1232,938,1281,1894,1404,884,289,274,8196,495,186,121,232,202,116,43,29,1424,0,0,0,0,0,0,14,0,14,0,62,0,0,0,41,0,31,134,0,0,0,0,0,0,0,0,0,33,64,28,21,0,7,0,25,178,142,29,36,15,42,0,7,0,271,1124,749,1111,1687,1269,823,289,274,7326,250,253,258,243,163,61,0,0,1228,3276,2281,2835,4092,3080,1932,642,633,18771
"336","53406","ZCTA5 53406",9314,371,217,423,354,366,436,251,557,318,955,833,1304,918,816,824,371,1076,290,51,58,96,31,24,101,65,0,62,93,57,88,37,23,0,71,0,0,0,0,0,29,0,0,0,0,22,20,0,0,0,0,217,0,35,0,8,0,29,0,0,0,0,10,46,9,48,26,6,22,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,9,85,4,12,0,0,7,0,0,0,21,16,0,7,18,0,0,0,119,10,21,11,0,0,8,0,8,0,32,13,0,0,16,0,0,8833,347,204,373,342,325,436,238,557,310,858,764,1266,870,798,795,350,642,24,46,50,20,48,29,13,0,29,113,91,45,66,18,29,21,1365,802,1126,1788,1304,1734,824,371,9314,495,55,166,155,57,125,23,0,1076,0,29,0,22,20,0,0,0,71,43,29,0,10,46,57,26,6,217,0,0,0,13,0,0,0,9,22,16,7,21,16,7,18,0,0,85,42,8,8,45,0,16,0,0,119,1266,761,1105,1622,1266,1668,795,350,8833,140,77,42,204,45,84,29,21,642,3367,1768,2468,3875,2745,3702,1697,757,20379
"337","53503","ZCTA5 53503",813,34,33,42,19,22,35,62,36,62,73,85,113,62,65,41,29,6,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,34,33,42,19,22,35,62,36,62,73,81,113,62,65,41,29,6,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,128,57,160,158,113,127,41,29,813,4,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,128,57,160,154,113,127,41,29,809,0,0,2,4,0,0,0,0,6,260,114,324,323,228,256,82,58,1645
"338","53521","ZCTA5 53521",1410,30,24,21,44,50,45,42,70,34,82,146,196,197,148,183,98,10,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,0,0,0,0,0,7,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1370,30,24,15,44,50,45,42,70,31,82,146,196,197,139,174,85,64,0,4,11,0,0,0,0,0,10,0,0,8,0,9,9,13,119,95,146,228,196,345,183,98,1410,5,0,0,5,0,0,0,0,10,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,8,0,0,0,19,0,0,0,2,6,0,0,0,8,113,95,143,228,196,336,174,85,1370,15,0,10,0,8,9,9,13,64,256,190,306,463,421,690,366,196,2888
"339","53527","ZCTA5 53527",3677,50,52,56,85,72,34,98,42,128,301,396,667,482,448,353,413,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,17,0,51,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3638,50,52,56,85,72,34,98,42,111,301,396,667,471,448,353,402,57,0,0,0,0,0,0,0,0,35,0,0,0,11,0,0,11,243,106,268,697,667,930,353,413,3677,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,51,0,73,0,141,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,8,0,0,0,0,0,0,0,8,243,106,251,697,667,919,353,402,3638,0,0,35,0,0,11,0,11,57,494,220,572,1411,1385,1860,779,826,7547
"340","53531","ZCTA5 53531",1709,41,25,10,28,55,69,31,76,64,142,222,279,245,147,115,160,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,3,1709,41,25,10,28,55,69,31,76,64,142,222,279,245,147,115,160,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,104,124,171,364,279,392,115,160,1709,0,0,0,11,0,0,0,0,11,6,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,5,0,0,4,0,0,0,3,12,104,124,171,364,279,392,115,160,1709,0,0,0,14,0,0,0,0,14,219,248,342,774,558,784,230,323,3478
"341","53537","ZCTA5 53537",326,21,18,20,2,9,12,15,31,4,48,52,43,23,11,13,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,21,18,20,2,9,12,15,31,4,48,52,43,23,11,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,21,50,100,43,34,13,4,326,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,21,50,100,43,34,13,4,326,0,0,0,0,0,0,0,0,0,122,42,100,200,88,68,26,8,654
"342","53565","ZCTA5 53565",1988,113,127,110,120,68,66,97,77,61,146,181,287,221,129,94,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,113,127,110,120,68,66,97,77,61,146,181,287,209,124,94,91,23,0,0,0,0,0,0,0,0,0,0,0,6,12,5,0,0,470,134,235,327,287,350,94,91,1988,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,470,134,235,327,287,333,94,91,1971,0,0,0,0,6,17,0,0,23,946,268,470,670,589,700,188,182,4013
"343","53572","ZCTA5 53572",3839,73,97,101,84,155,155,151,71,79,245,345,738,468,476,342,259,18,0,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,17,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,3,4,11,0,0,0,0,3775,73,97,101,84,155,155,151,71,79,236,345,685,468,476,342,257,96,17,0,0,0,0,0,0,0,0,12,4,53,0,0,0,10,355,310,301,590,738,944,342,259,3839,2,0,0,16,0,0,0,0,18,0,0,0,0,0,0,0,0,0,17,0,0,0,21,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,7,11,0,0,0,18,355,310,301,581,685,944,342,257,3775,17,0,0,16,53,0,0,10,96,746,620,602,1210,1508,1888,684,534,7792
"344","53003","ZCTA5 53003",63,0,5,5,11,0,5,0,0,6,9,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,5,5,11,0,5,0,0,6,9,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,6,9,0,11,11,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,6,9,0,11,11,0,63,0,0,0,0,0,0,0,0,0,42,10,12,18,0,22,22,0,126
