"","GEOID","full_geoid","male_white_total","male_white_less_hs","male_white_hs_grad","male_white_some_college","male_white_bs","female_white_total","female_white_less_hs","female_white_hs_grad","female_white_some_college","female_white_bs","male_black_total","male_black_less_hs","male_black_hs_grad","male_black_some_college","male_black_bs","female_black_total","female_black_less_hs","female_black_hs_grad","female_black_some_college","female_black_bs","male_aian_total","male_aian_less_hs","male_aian_hs_grad","male_aian_some_college","male_aian_bs","female_aian_total","female_aian_less_hs","female_aian_hs_grad","female_aian_some_college","female_aian_bs","male_asian_total","male_asian_less_hs","male_asian_hs_grad","male_asian_some_college","male_asian_bs","female_asian_total","female_asian_less_hs","female_asian_hs_grad","female_asian_some_college","female_asian_bs","male_nhpi_total","male_nhpi_less_hs","male_nhpi_hs_grad","male_nhpi_some_college","male_nhpi_bs","female_nhpi_total","female_nhpi_less_hs","female_nhpi_hs_grad","female_nhpi_some_college","female_nhpi_bs","male_other_total","male_other_less_hs","male_other_hs_grad","male_other_some_college","male_other_bs","female_other_total","female_other_less_hs","female_other_hs_grad","female_other_some_college","female_other_bs","male_mixed_total","male_mixed_less_hs","male_mixed_hs_grad","male_mixed_some_college","male_mixed_bs","female_mixed_total","female_mixed_less_hs","female_mixed_hs_grad","female_mixed_some_college","female_mixed_bs","male_w_nothisp_total","male_w_nothisp_less_hs","male_w_nothisp_hs_grad","male_w_nothisp_some_college","male_w_nothisp_bs","female_w_nothisp_total","female_w_nothisp_less_hs","female_w_nothisp_hs_grad","female_w_nothisp_some_college","female_w_nothisp_bs","male_hisp_total","male_hisp_less_hs","male_hisp_hs_grad","male_hisp_some_college","male_hisp_bs","female_hisp_total","female_hisp_less_hs","female_hisp_hs_grad","female_hisp_some_college","female_hisp_bs","BLACK_TOTAL","BLACK_FEMALE","BLACK_MALE","BLACK_LESS_HS_TOTAL","BLACK_HS_TOTAL","BLACK_SOME_COLLEGE_TOTAL","BLACK_COLLEGE_TOTAL","HISP_TOTAL","HISP_FEMALE","HISP_MALE","HISP_LESS_HS_TOTAL","HISP_HS_TOTAL","HISP_SOME_COLLEGE_TOTAL","HISP_COLLEGE_TOTAL","UNDERREP_TOTAL","UNDERREP_FEMALE_TOTAL","UNDERREP_MALE","UNDERREP_LESS_HS_TOTAL","UNDERREP_HS_TOTAL","UNDERREP_SOME_COLLEGE_TOTAL","UNDERREP_COLLEGE_TOTAL"
"585","54950","ZCTA5 54950",963,162,520,232,49,960,85,441,296,138,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,5,3,0,2,0,9,2,2,4,1,4,0,2,2,0,963,162,520,232,49,958,83,441,296,138,6,0,6,0,0,9,9,0,0,0,0,0,0,0,0,0,0,15,9,6,9,6,0,0,15,9,6,9,6,0,0
"586","54653","ZCTA5 54653",277,11,129,97,40,284,24,103,102,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,11,129,97,40,274,24,93,102,55,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,10,10,0,0,10,0,0,10,10,0,0,10,0,0
"587","54563","ZCTA5 54563",284,17,134,81,52,273,19,107,74,73,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,284,17,134,81,52,273,19,107,74,73,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,6,0,0,0,0,0,0,0,0,6,0,6,0,0,6,0
"588","54623","ZCTA5 54623",738,49,269,255,165,727,15,244,220,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,738,49,269,255,165,718,15,244,220,239,3,0,0,0,3,9,0,0,0,9,0,0,0,0,0,0,0,12,9,3,0,0,0,12,12,9,3,0,0,0,12
"589","54628","ZCTA5 54628",445,51,208,125,61,365,34,118,121,92,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,4,0,0,1,0,0,1,0,445,51,208,125,61,365,34,118,121,92,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,3,0,0,3,0
"590","54650","ZCTA5 54650",7266,308,1603,2766,2589,8417,292,1824,3000,3301,61,3,0,50,8,35,0,15,20,0,2,0,2,0,0,22,0,0,22,0,497,87,93,270,47,429,96,143,123,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,74,0,62,0,36,0,26,108,0,42,13,53,7210,308,1603,2725,2574,8367,292,1824,2962,3289,65,0,9,41,15,124,0,0,112,12,96,35,61,3,15,70,8,189,124,65,0,9,153,27,285,159,126,3,24,223,35
"591","54657","ZCTA5 54657",120,5,41,57,17,122,3,63,33,23,1,0,0,1,0,3,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,5,41,57,17,122,3,63,33,23,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,4,0,0,0,0,0,0,0,0,4,3,1,0,0,4,0
"592","54670","ZCTA5 54670",482,112,193,132,45,440,95,140,149,56,1,0,0,1,0,11,0,11,0,0,3,0,1,2,0,1,0,0,0,1,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,1,1,0,0,0,12,6,0,6,0,9,0,9,0,0,0,0,0,0,0,3,0,0,3,0,482,112,193,132,45,440,95,140,149,56,12,6,0,6,0,20,1,19,0,0,12,11,1,0,11,1,0,32,20,12,7,19,6,0,44,31,13,7,30,7,0
"593","54720","ZCTA5 54720",2473,134,669,953,717,2461,166,322,1137,836,24,0,0,24,0,37,7,0,30,0,0,0,0,0,0,0,0,0,0,0,91,0,60,31,0,120,26,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,26,0,0,26,0,2376,92,643,935,706,2394,139,322,1097,836,97,42,26,18,11,80,27,0,53,0,61,37,24,7,0,54,0,177,80,97,69,26,71,11,238,117,121,76,26,125,11
"594","54723","ZCTA5 54723",451,33,222,133,63,385,17,160,130,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,9,0,3,0,6,0,0,0,0,0,449,32,221,133,63,384,17,159,130,78,2,1,1,0,0,3,0,1,0,2,0,0,0,0,0,0,0,5,3,2,1,2,0,2,5,3,2,1,2,0,2
"595","54745","ZCTA5 54745",793,76,367,221,129,716,38,311,258,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,793,76,367,221,129,716,38,311,258,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"596","54748","ZCTA5 54748",405,57,191,113,44,407,15,195,151,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,12,9,0,0,0,0,0,405,57,191,113,44,377,15,195,121,46,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,30,30,0,0,0,30,0,30,30,0,0,0,30,0
"597","54749","ZCTA5 54749",507,63,204,167,73,392,49,175,85,83,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0,4,0,503,63,204,163,73,392,49,175,85,83,4,0,0,4,0,8,0,0,8,0,5,0,5,0,5,0,0,12,8,4,0,0,12,0,17,8,9,0,5,12,0
"598","54010","ZCTA5 54010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"599","54307","ZCTA5 54307",379,122,208,49,0,0,0,0,0,0,519,203,260,49,7,0,0,0,0,0,119,46,26,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,66,177,49,0,0,0,0,0,0,87,56,31,0,0,0,0,0,0,0,519,0,519,203,260,49,7,87,0,87,56,31,0,0,606,0,606,259,291,49,7
"600","54450","ZCTA5 54450",134,24,68,36,6,157,29,81,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,112,10,64,32,6,135,13,81,34,7,24,16,4,4,0,22,16,0,6,0,0,0,0,0,0,0,0,46,22,24,32,4,10,0,46,22,24,32,4,10,0
"601","54458","ZCTA5 54458",26,5,11,7,3,27,0,11,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,11,7,3,27,0,11,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"602","54482","ZCTA5 54482",3253,175,1246,824,1008,3727,126,972,1380,1249,32,1,17,14,0,0,0,0,0,0,16,5,0,11,0,0,0,0,0,0,125,3,3,3,116,73,7,0,0,66,0,0,0,0,0,0,0,0,0,0,70,60,10,0,0,52,24,19,0,9,23,2,0,13,8,7,0,1,0,6,3203,175,1224,818,986,3687,118,969,1366,1234,69,9,32,6,22,92,32,22,14,24,32,0,32,1,17,14,0,161,92,69,41,54,20,46,193,92,101,42,71,34,46
"603","54641","ZCTA5 54641",2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"604","54421","ZCTA5 54421",972,182,502,211,77,1100,194,438,311,157,14,14,0,0,0,9,9,0,0,0,0,0,0,0,0,3,0,3,0,0,2,2,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,31,19,9,3,0,30,27,3,0,0,26,1,24,1,0,14,0,1,13,0,958,170,502,209,77,1070,176,429,308,157,69,34,30,5,0,60,45,12,3,0,23,9,14,23,0,0,0,129,60,69,79,42,8,0,152,69,83,102,42,8,0
"605","54202","ZCTA5 54202",534,27,106,153,248,528,4,134,151,239,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,27,106,153,237,528,4,134,151,239,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,11,11,0,11,0,0,0,11
"606","54246","ZCTA5 54246",354,16,66,116,156,358,11,79,97,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,3,0,0,0,0,0,0,0,354,16,66,116,156,350,8,76,97,169,3,0,3,0,0,9,3,3,0,3,0,0,0,0,0,0,0,12,9,3,3,6,0,3,12,9,3,3,6,0,3
"607","54428","ZCTA5 54428",436,25,214,129,68,383,29,132,123,99,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,25,212,129,68,383,29,132,123,99,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0
"608","54435","ZCTA5 54435",737,81,338,224,94,677,52,204,293,128,7,0,4,3,0,0,0,0,0,0,22,12,0,10,0,0,0,0,0,0,2,2,0,0,0,9,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,5,0,3,0,2,729,81,338,216,94,675,52,204,293,126,8,0,0,8,0,4,0,0,0,4,7,0,7,0,4,3,0,12,4,8,0,0,8,4,19,4,15,0,4,11,4
"609","54436","ZCTA5 54436",683,156,286,166,75,664,122,232,226,84,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5,0,0,0,5,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,666,146,286,162,72,648,112,232,220,84,17,10,0,4,3,16,10,0,6,0,4,0,4,4,0,0,0,33,16,17,20,0,10,3,37,16,21,24,0,10,3
"610","54643","ZCTA5 54643",0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"611","54765","ZCTA5 54765",6,0,3,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"612","54931","ZCTA5 54931",87,4,37,41,5,81,0,12,63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,14,0,14,0,0,87,4,37,41,5,81,0,12,63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"613","54220","ZCTA5 54220",12780,1171,4910,3999,2700,13435,692,4931,4712,3100,160,13,84,35,28,184,89,61,25,9,32,7,0,17,8,144,0,41,68,35,506,90,154,125,137,522,201,81,153,87,0,0,0,0,0,0,0,0,0,0,68,45,23,0,0,41,9,17,15,0,144,8,56,43,37,116,0,88,20,8,12442,1004,4832,3919,2687,13139,656,4817,4584,3082,426,212,113,88,13,377,81,135,143,18,344,184,160,102,145,60,37,803,377,426,293,248,231,31,1147,561,586,395,393,291,68
"614","54408","ZCTA5 54408",378,64,138,137,39,327,30,117,127,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,2,23,0,0,0,0,0,0,378,64,138,137,39,316,30,115,118,53,0,0,0,0,0,11,0,2,9,0,0,0,0,0,0,0,0,11,11,0,0,2,9,0,11,11,0,0,2,9,0
"615","54471","ZCTA5 54471",638,31,272,198,137,601,23,248,183,147,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,4,5,0,0,5,0,3,0,0,3,0,638,31,272,198,137,601,23,248,183,147,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,3,0,0,3,0
"616","54610","ZCTA5 54610",602,39,214,215,134,582,42,210,189,141,14,0,6,6,2,0,0,0,0,0,3,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,15,2,0,10,0,5,0,5,590,39,204,213,134,579,42,207,189,141,12,0,10,2,0,5,0,3,0,2,14,0,14,0,6,6,2,17,5,12,0,13,2,2,31,5,26,0,19,8,4
"617","54986","ZCTA5 54986",1901,83,673,612,533,1976,125,625,615,611,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,20,0,0,20,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,5,0,0,0,5,1896,83,673,612,528,1946,118,625,592,611,5,0,0,0,5,30,7,0,23,0,0,0,0,0,0,0,0,35,30,5,7,0,23,5,35,30,5,7,0,23,5
"618","54946","ZCTA5 54946",60,3,47,0,10,24,0,21,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,60,3,47,0,10,24,0,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"619","54913","ZCTA5 54913",6620,138,1535,1840,3107,7042,136,1640,1854,3412,128,37,30,36,25,52,9,0,6,37,0,0,0,0,0,7,0,0,0,7,351,70,18,29,234,374,36,40,50,248,0,0,0,0,0,0,0,0,0,0,43,0,0,16,27,46,0,46,0,0,43,0,8,8,27,56,0,0,37,19,6580,117,1529,1840,3094,6911,119,1640,1793,3359,69,21,6,16,26,183,17,46,67,53,180,52,128,46,30,42,62,252,183,69,38,52,83,79,432,235,197,84,82,125,141
"620","54928","ZCTA5 54928",123,16,62,28,17,146,11,68,38,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,123,16,62,28,17,146,11,68,38,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"621","54933","ZCTA5 54933",141,5,101,26,9,106,5,55,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,5,99,26,9,103,5,55,22,21,2,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,5,3,2,0,2,0,3,5,3,2,0,2,0,3
"622","54949","ZCTA5 54949",1185,85,687,303,110,1098,69,529,322,178,5,5,0,0,0,0,0,0,0,0,10,0,0,5,5,4,0,0,4,0,0,0,0,0,0,4,0,4,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,3,2,1185,85,687,303,110,1093,67,526,322,178,15,0,0,0,15,5,2,3,0,0,5,0,5,5,0,0,0,20,5,15,2,3,0,15,25,5,20,7,3,0,15
"623","54961","ZCTA5 54961",4394,320,1872,1451,751,4574,239,2020,1389,926,30,3,16,11,0,17,0,6,11,0,2,0,0,2,0,6,0,0,6,0,74,1,39,16,18,58,27,7,1,23,0,0,0,0,0,0,0,0,0,0,125,52,28,45,0,60,23,13,24,0,7,0,0,1,6,32,1,0,26,5,4341,320,1868,1416,737,4519,226,2006,1370,917,178,52,32,80,14,120,36,27,48,9,47,17,30,3,22,22,0,298,120,178,88,59,128,23,345,137,208,91,81,150,23
"624","54979","ZCTA5 54979",536,33,287,154,62,453,13,193,145,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,3,0,0,51,0,10,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,536,33,287,154,62,453,13,193,145,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"625","54661","ZCTA5 54661",1299,65,468,491,275,1315,38,387,486,404,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,5,0,6,13,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,9,0,0,6,3,1288,65,464,491,268,1305,38,387,476,404,11,0,4,0,7,10,0,0,10,0,1,1,0,0,0,0,1,21,10,11,0,4,10,7,22,11,11,0,4,10,8
"626","54664","ZCTA5 54664",575,75,290,136,74,512,30,204,156,122,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,3,0,0,0,3,0,0,0,0,0,4,0,0,4,0,565,75,282,134,74,512,30,204,156,122,14,1,8,5,0,3,0,0,0,3,6,0,6,0,0,2,4,17,3,14,1,8,5,3,23,3,20,1,8,7,7
"627","54703","ZCTA5 54703",12548,559,3349,5146,3494,12553,463,3149,4920,4021,142,33,22,87,0,93,20,4,43,26,13,0,0,0,13,43,0,18,25,0,514,111,105,212,86,590,231,88,125,146,166,0,98,68,0,68,0,6,62,0,22,11,3,8,0,5,0,5,0,0,217,8,79,104,26,95,10,14,27,44,12411,509,3327,5107,3468,12379,425,3087,4869,3998,169,61,35,47,26,199,48,67,51,33,235,93,142,53,26,130,26,368,199,169,109,102,98,59,603,292,311,162,128,228,85
"628","54721","ZCTA5 54721",484,40,236,152,56,446,20,185,163,78,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,40,227,151,56,438,20,178,163,77,10,0,9,1,0,8,0,7,0,1,0,0,0,0,0,0,0,18,8,10,0,16,1,1,18,8,10,0,16,1,1
"629","54729","ZCTA5 54729",10874,467,3760,4096,2551,11063,580,3149,4330,3004,251,53,60,80,58,123,64,0,0,59,38,0,17,21,0,2,0,0,2,0,129,20,52,27,30,128,21,50,38,19,0,0,0,0,0,0,0,0,0,0,38,4,28,6,0,0,0,0,0,0,181,13,51,64,53,89,13,0,67,9,10796,454,3760,4078,2504,11010,580,3140,4299,2991,116,17,28,24,47,53,0,9,31,13,374,123,251,117,60,80,117,169,53,116,17,37,55,60,543,176,367,134,97,135,177
"630","54746","ZCTA5 54746",239,38,111,72,18,213,20,83,103,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,4,4,0,0,0,0,0,0,0,0,2,0,0,2,0,236,35,111,72,18,210,19,83,101,7,5,5,0,0,0,9,5,0,4,0,0,0,0,0,0,0,0,14,9,5,10,0,4,0,14,9,5,10,0,4,0
"631","54751","ZCTA5 54751",6587,362,1989,2209,2027,7118,319,2050,2292,2457,27,14,0,4,9,26,0,0,0,26,6,0,3,3,0,33,0,0,0,33,100,9,38,11,42,169,61,27,31,50,0,0,0,0,0,34,0,0,0,34,22,3,0,0,19,5,2,0,0,3,133,0,29,66,38,51,13,32,6,0,6557,362,1989,2185,2021,7070,319,2030,2264,2457,45,0,0,24,21,52,0,24,28,0,53,26,27,14,0,4,35,97,52,45,0,24,52,21,150,78,72,14,24,56,56
"632","54755","ZCTA5 54755",2506,283,1073,792,358,2395,216,843,832,504,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,0,3,0,0,0,3,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,12,0,9,3,0,3,0,0,3,0,7,1,2,4,0,33,0,2,30,1,2473,280,1053,792,348,2378,216,828,830,504,46,4,29,3,10,24,0,19,5,0,44,0,44,44,0,0,0,70,24,46,4,48,8,10,114,24,90,48,48,8,10
"633","54759","ZCTA5 54759",540,45,251,156,88,545,25,190,199,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,3,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,12,0,0,10,2,540,45,251,156,88,543,24,189,199,131,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,2,2,0,1,1,0,0
"634","54801","ZCTA5 54801",2290,264,781,688,557,2412,135,736,984,557,67,0,12,55,0,3,0,0,3,0,8,0,4,4,0,44,0,44,0,0,44,0,0,0,44,17,4,6,3,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,1,0,0,17,1,4,12,0,39,0,9,28,2,2273,261,770,685,557,2368,135,725,963,545,69,3,14,52,0,70,0,37,21,12,70,3,67,0,12,58,0,139,70,69,3,51,73,12,209,73,136,3,63,131,12
"635","54829","ZCTA5 54829",1774,166,672,524,412,1795,116,528,657,494,21,6,15,0,0,0,0,0,0,0,16,4,7,1,4,39,5,10,13,11,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,66,66,0,0,0,20,0,12,8,0,11,0,3,4,4,1741,149,663,517,412,1758,104,523,649,482,82,66,9,7,0,105,78,5,10,12,21,0,21,6,15,0,0,187,105,82,144,14,17,12,208,105,103,150,29,17,12
"636","54836","ZCTA5 54836",373,29,176,128,40,347,13,120,136,78,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,14,0,0,0,14,366,29,176,121,40,347,13,120,136,78,7,0,0,7,0,2,0,0,0,2,0,0,0,0,0,0,0,9,2,7,0,0,7,2,9,2,7,0,0,7,2
"637","54462","ZCTA5 54462",155,32,65,56,2,147,10,69,48,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,155,32,65,56,2,147,10,69,48,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
