"","GEOID","NAME","all_over18","hisp_over18","white_over18","baa_over18","amin_over18","asian_over18","nhpi_over18","other_over18","multi_over18","summary_value"
"1287","55037190101","Census Tract 1901.01, Florence County, Wisconsin",981,6,961,1,9,0,1,9,25,1234
"1288","55037190102","Census Tract 1901.02, Florence County, Wisconsin",1227,16,1212,6,6,0,3,0,33,1465
"1289","55037190200","Census Tract 1902, Florence County, Wisconsin",1549,14,1537,0,7,5,0,0,33,1859
"1290","55039040100","Census Tract 401, Fond du Lac County, Wisconsin",3221,139,3046,56,13,35,0,71,120,4118
"1291","55039040200","Census Tract 402, Fond du Lac County, Wisconsin",1980,175,1747,91,13,55,0,74,100,2835
"1292","55039040300","Census Tract 403, Fond du Lac County, Wisconsin",4382,698,3529,217,48,147,1,440,327,5954
"1293","55039040400","Census Tract 404, Fond du Lac County, Wisconsin",2123,101,1986,45,16,41,1,34,91,2877
"1294","55039040500","Census Tract 405, Fond du Lac County, Wisconsin",2857,272,2370,290,24,37,1,135,174,3933
"1295","55039040700","Census Tract 407, Fond du Lac County, Wisconsin",4197,254,3888,95,21,58,2,133,183,5522
"1296","55039040800","Census Tract 408, Fond du Lac County, Wisconsin",3188,226,2969,77,17,28,0,97,184,4506
"1297","55039040900","Census Tract 409, Fond du Lac County, Wisconsin",2522,118,2377,49,17,25,0,54,111,3380
"1298","55039041000","Census Tract 410, Fond du Lac County, Wisconsin",2253,153,2091,41,10,26,0,85,96,3013
"1299","55039041101","Census Tract 411.01, Fond du Lac County, Wisconsin",3797,168,3570,66,6,68,0,87,125,4999
"1300","55039041102","Census Tract 411.02, Fond du Lac County, Wisconsin",4103,232,3764,91,14,82,3,149,150,5171
"1301","55039041300","Census Tract 413, Fond du Lac County, Wisconsin",5061,497,4639,77,32,59,0,254,308,6919
"1302","55039041400","Census Tract 414, Fond du Lac County, Wisconsin",4497,93,4410,7,21,13,0,46,108,5848
"1303","55039041500","Census Tract 415, Fond du Lac County, Wisconsin",2538,162,2433,20,5,5,0,75,118,3346
"1304","55039041600","Census Tract 416, Fond du Lac County, Wisconsin",4563,326,4149,111,20,57,8,218,163,5831
"1305","55039041700","Census Tract 417, Fond du Lac County, Wisconsin",2898,92,2822,15,5,6,3,47,64,3881
"1306","55039041800","Census Tract 418, Fond du Lac County, Wisconsin",3703,91,3602,25,11,22,2,41,102,4922
"1307","55039041901","Census Tract 419.01, Fond du Lac County, Wisconsin",2856,59,2815,4,6,18,0,13,77,3733
"1308","55039041902","Census Tract 419.02, Fond du Lac County, Wisconsin",2579,91,2513,3,11,7,1,44,81,3397
"1309","55039042001","Census Tract 420.01, Fond du Lac County, Wisconsin",2349,37,2296,10,5,30,0,8,73,3036
"1310","55039042002","Census Tract 420.02, Fond du Lac County, Wisconsin",5102,122,4755,201,74,53,0,19,120,6397
"1311","55039042100","Census Tract 421, Fond du Lac County, Wisconsin",3614,51,3567,5,12,6,0,24,42,4547
"1312","55079030100","Census Tract 301, Milwaukee County, Wisconsin",3278,124,2892,171,5,170,3,37,135,4378
"1313","55079035100","Census Tract 351, Milwaukee County, Wisconsin",1668,42,1564,33,2,61,0,8,73,2306
"1314","55079035200","Census Tract 352, Milwaukee County, Wisconsin",3522,146,3102,154,3,185,4,74,157,4628
"1315","55079040100","Census Tract 401, Milwaukee County, Wisconsin",1177,40,1003,85,0,84,0,5,74,1602
"1316","55079050101","Census Tract 501.01, Milwaukee County, Wisconsin",4545,216,2484,1516,18,426,7,94,239,6061
"1317","55079050103","Census Tract 501.03, Milwaukee County, Wisconsin",2684,113,1331,1164,5,142,2,40,126,3509
"1318","55079050104","Census Tract 501.04, Milwaukee County, Wisconsin",2244,109,1139,934,9,112,0,50,108,2937
"1319","55079060101","Census Tract 601.01, Milwaukee County, Wisconsin",3212,132,2436,550,11,167,1,47,181,4106
"1320","55079060102","Census Tract 601.02, Milwaukee County, Wisconsin",2502,100,2035,343,5,95,0,24,147,3262
"1321","55079060200","Census Tract 602, Milwaukee County, Wisconsin",4626,200,3399,935,13,193,5,81,230,5989
"1322","55079070100","Census Tract 701, Milwaukee County, Wisconsin",3128,102,2951,28,4,112,3,30,122,4666
"1323","55079070200","Census Tract 702, Milwaukee County, Wisconsin",3539,89,3349,30,5,129,0,26,155,5389
"1324","55079070300","Census Tract 703, Milwaukee County, Wisconsin",3400,165,2840,215,7,287,1,50,201,4899
"1325","55079080100","Census Tract 801, Milwaukee County, Wisconsin",2146,112,1816,115,5,183,0,27,114,2781
"1326","55079080200","Census Tract 802, Milwaukee County, Wisconsin",2794,163,2467,109,7,167,0,44,179,3745
"1327","55079080300","Census Tract 803, Milwaukee County, Wisconsin",2754,92,2561,55,0,104,1,33,134,3900
"1328","55079080400","Census Tract 804, Milwaukee County, Wisconsin",2809,140,2366,165,9,228,1,40,162,3433
"1329","55079090100","Census Tract 901, Milwaukee County, Wisconsin",3087,138,2512,404,2,123,5,41,168,4118
"1330","55079090200","Census Tract 902, Milwaukee County, Wisconsin",1745,64,1483,146,2,100,1,13,92,2249
"1331","55079090300","Census Tract 903, Milwaukee County, Wisconsin",2621,159,2011,332,18,214,2,44,195,3613
"1332","55079090600","Census Tract 906, Milwaukee County, Wisconsin",3624,152,3215,234,14,107,0,54,155,4647
"1333","55079090700","Census Tract 907, Milwaukee County, Wisconsin",2321,51,2219,42,0,42,0,18,89,3234
"1334","55079090800","Census Tract 908, Milwaukee County, Wisconsin",1760,53,1672,54,1,26,0,7,76,2351
"1335","55079090900","Census Tract 909, Milwaukee County, Wisconsin",2785,99,2484,205,5,66,0,25,142,3674
"1336","55079091000","Census Tract 910, Milwaukee County, Wisconsin",3212,130,2921,199,1,46,0,45,160,4402
"1337","55079091100","Census Tract 911, Milwaukee County, Wisconsin",3028,91,2917,40,12,35,1,23,126,4252
"1338","55079091200","Census Tract 912, Milwaukee County, Wisconsin",4339,167,3867,180,17,221,1,53,240,5371
"1339","55079091300","Census Tract 913, Milwaukee County, Wisconsin",2716,75,2549,52,7,88,3,17,109,3703
"1340","55079091400","Census Tract 914, Milwaukee County, Wisconsin",1581,58,1475,47,7,27,3,22,81,2124
"1341","55079100100","Census Tract 1001, Milwaukee County, Wisconsin",2532,780,1911,232,52,38,0,299,324,3852
"1342","55079100200","Census Tract 1002, Milwaukee County, Wisconsin",2700,695,1998,275,63,85,2,277,341,3821
"1343","55079100300","Census Tract 1003, Milwaukee County, Wisconsin",2063,352,1719,139,31,40,5,129,217,2884
"1344","55079100400","Census Tract 1004, Milwaukee County, Wisconsin",2060,244,1789,127,30,26,1,87,157,2718
"1345","55079100500","Census Tract 1005, Milwaukee County, Wisconsin",2528,297,2145,188,51,54,0,90,231,3476
"1346","55079100600","Census Tract 1006, Milwaukee County, Wisconsin",1496,158,1349,55,11,23,0,58,125,2033
"1347","55079100700","Census Tract 1007, Milwaukee County, Wisconsin",2116,237,1910,39,28,54,0,85,176,2857
"1348","55079100800","Census Tract 1008, Milwaukee County, Wisconsin",2260,130,2105,58,9,45,0,43,122,2914
"1349","55079100900","Census Tract 1009, Milwaukee County, Wisconsin",2847,310,2223,212,38,228,1,145,208,3744
"1350","55079101000","Census Tract 1010, Milwaukee County, Wisconsin",3817,359,3223,319,18,150,1,106,292,5161
"1351","55079101100","Census Tract 1011, Milwaukee County, Wisconsin",1420,126,1207,106,11,57,0,39,71,1779
"1352","55079101200","Census Tract 1012, Milwaukee County, Wisconsin",2411,174,2235,65,12,39,0,60,120,3040
"1353","55079101300","Census Tract 1013, Milwaukee County, Wisconsin",2361,230,2092,76,20,70,1,102,138,3096
"1354","55079101400","Census Tract 1014, Milwaukee County, Wisconsin",2717,317,2358,128,25,61,0,145,193,3686
"1355","55079101500","Census Tract 1015, Milwaukee County, Wisconsin",3148,591,2569,210,41,54,1,273,307,4511
"1356","55079101600","Census Tract 1016, Milwaukee County, Wisconsin",3324,727,2693,229,78,64,4,256,372,4603
"1357","55039042200","Census Tract 422, Fond du Lac County, Wisconsin",4656,73,4599,6,9,13,0,29,103,5989
"1358","55041950100","Census Tract 9501, Forest County, Wisconsin",1087,12,1057,2,19,6,1,2,16,1322
"1359","55041950200","Census Tract 9502, Forest County, Wisconsin",1980,20,1794,0,173,5,8,0,81,2532
"1360","55041950300","Census Tract 9503, Forest County, Wisconsin",1971,26,1715,23,225,0,2,6,76,2669
"1361","55041950400","Census Tract 9504, Forest County, Wisconsin",2018,15,1670,0,346,0,0,2,73,2656
"1362","55043960100","Census Tract 9601, Grant County, Wisconsin",2705,56,2654,11,13,4,1,22,81,3770
"1363","55043960200","Census Tract 9602, Grant County, Wisconsin",3454,91,3123,275,21,20,0,15,105,4464
"1364","55043960300","Census Tract 9603, Grant County, Wisconsin",3187,99,3106,7,5,18,0,51,81,4441
"1365","55043960400","Census Tract 9604, Grant County, Wisconsin",2494,80,2426,4,15,5,0,44,87,3373
"1366","55043960500","Census Tract 9605, Grant County, Wisconsin",2751,34,2709,4,2,10,0,26,41,3630
"1367","55043960600","Census Tract 9606, Grant County, Wisconsin",2800,40,2743,18,3,7,0,29,36,3871
"1368","55043960700","Census Tract 9607, Grant County, Wisconsin",3042,33,2994,11,1,16,2,18,65,4130
"1369","55043960800","Census Tract 9608, Grant County, Wisconsin",2246,25,2210,10,1,18,0,7,42,2990
"1370","55043960900","Census Tract 9609, Grant County, Wisconsin",4112,122,3877,83,16,83,0,53,122,5062
"1371","55043961000","Census Tract 9610, Grant County, Wisconsin",6436,189,6135,95,12,115,2,77,148,7538
"1372","55043961100","Census Tract 9611, Grant County, Wisconsin",3393,40,3330,14,10,18,0,21,62,4372
"1373","55043961200","Census Tract 9612, Grant County, Wisconsin",3329,47,3279,2,5,7,0,36,28,4297
"1374","55045960100","Census Tract 9601, Green County, Wisconsin",4957,95,4842,31,6,21,0,57,182,6670
"1375","55045960200","Census Tract 9602, Green County, Wisconsin",4409,92,4332,13,5,22,1,36,136,5953
"1376","55045960300","Census Tract 9603, Green County, Wisconsin",3699,40,3638,11,6,19,0,25,96,4878
"1377","55045960400","Census Tract 9604, Green County, Wisconsin",3399,206,3235,24,13,30,0,97,139,4359
"1378","55045960500","Census Tract 9605, Green County, Wisconsin",2889,167,2738,19,12,9,0,111,91,3843
"1379","55045960600","Census Tract 9606, Green County, Wisconsin",2425,106,2323,11,5,22,1,63,89,3262
"1380","55045960700","Census Tract 9607, Green County, Wisconsin",2959,57,2913,4,7,6,0,29,84,3828
"1381","55045960800","Census Tract 9608, Green County, Wisconsin",3182,115,3083,15,23,12,1,48,128,4300
"1382","55047100100","Census Tract 1001, Green Lake County, Wisconsin",2259,192,2100,21,25,23,7,83,118,3175
"1383","55047100200","Census Tract 1002, Green Lake County, Wisconsin",2287,152,2154,15,12,24,0,82,77,3052
"1384","55047100300","Census Tract 1003, Green Lake County, Wisconsin",2471,44,2409,17,4,14,0,27,67,3068
"1385","55047100400","Census Tract 1004, Green Lake County, Wisconsin",2323,45,2279,15,5,7,1,16,75,2803
"1386","55047100500","Census Tract 1005, Green Lake County, Wisconsin",2339,38,2303,8,1,4,0,23,57,3128
"1387","55047100600","Census Tract 1006, Green Lake County, Wisconsin",2866,115,2792,9,3,4,0,58,74,3792
"1388","55049950100","Census Tract 9501, Iowa County, Wisconsin",3007,50,2942,8,6,25,0,26,97,3858
"1389","55049950200","Census Tract 9502, Iowa County, Wisconsin",2270,40,2237,7,5,9,0,12,70,3002
"1390","55049950300","Census Tract 9503, Iowa County, Wisconsin",2322,51,2261,5,5,7,1,43,60,3062
"1391","55049950400","Census Tract 9504, Iowa County, Wisconsin",4027,71,3894,25,12,76,0,20,139,5407
"1392","55049950500","Census Tract 9505, Iowa County, Wisconsin",3616,52,3541,15,5,11,10,34,80,4842
"1393","55049950600","Census Tract 9506, Iowa County, Wisconsin",2698,38,2661,13,0,12,1,11,55,3538
"1394","55079101700","Census Tract 1017, Milwaukee County, Wisconsin",2444,399,2057,133,41,58,1,154,245,3468
"1395","55079101800","Census Tract 1018, Milwaukee County, Wisconsin",2059,213,1787,90,17,101,1,63,148,2682
"1396","55079110100","Census Tract 1101, Milwaukee County, Wisconsin",2833,929,1778,465,51,86,0,453,362,4114
"1397","55079120101","Census Tract 1201.01, Milwaukee County, Wisconsin",3454,228,3084,115,6,197,0,52,217,4482
"1398","55079120102","Census Tract 1201.02, Milwaukee County, Wisconsin",3230,195,2943,94,11,138,1,43,161,3930
"1399","55079120201","Census Tract 1202.01, Milwaukee County, Wisconsin",2990,241,2663,113,11,116,0,87,133,3666
"1400","55079120202","Census Tract 1202.02, Milwaukee County, Wisconsin",2438,402,2041,84,20,108,2,183,205,3234
"1401","55079120203","Census Tract 1202.03, Milwaukee County, Wisconsin",2995,409,2488,181,29,130,0,167,257,3916
"1402","55079120300","Census Tract 1203, Milwaukee County, Wisconsin",1453,279,1200,43,26,56,1,127,120,2134
"1403","55079120400","Census Tract 1204, Milwaukee County, Wisconsin",4972,823,3922,347,52,295,0,356,449,6760
"1404","55079120501","Census Tract 1205.01, Milwaukee County, Wisconsin",2946,408,2462,82,19,250,0,133,267,4076
"1405","55079120502","Census Tract 1205.02, Milwaukee County, Wisconsin",4278,445,3577,152,23,363,1,162,283,5350
"1406","55079130100","Census Tract 1301, Milwaukee County, Wisconsin",3640,240,3402,89,8,73,1,67,221,4865
"1407","55079130200","Census Tract 1302, Milwaukee County, Wisconsin",2193,121,2122,24,3,22,0,22,97,2855
"1408","55079140100","Census Tract 1401, Milwaukee County, Wisconsin",2479,77,2288,21,6,136,0,28,68,3197
"1409","55079140201","Census Tract 1402.01, Milwaukee County, Wisconsin",4214,296,3866,80,26,152,2,88,232,5694
"1410","55079140202","Census Tract 1402.02, Milwaukee County, Wisconsin",4269,325,3882,69,16,182,5,115,233,5963
"1411","55079150100","Census Tract 1501, Milwaukee County, Wisconsin",7041,518,5963,195,36,694,0,153,423,9519
"1412","55079150301","Census Tract 1503.01, Milwaukee County, Wisconsin",4598,223,4312,42,18,168,0,58,206,6039
"1413","55079150303","Census Tract 1503.03, Milwaukee County, Wisconsin",3943,148,3652,46,15,193,0,37,140,5010
"1414","55079150304","Census Tract 1503.04, Milwaukee County, Wisconsin",3133,152,2724,92,7,267,0,43,137,3991
"1415","55079160101","Census Tract 1601.01, Milwaukee County, Wisconsin",3250,221,2953,72,24,146,1,54,177,4344
"1416","55079160102","Census Tract 1601.02, Milwaukee County, Wisconsin",2003,287,1622,105,25,137,0,114,164,2595
"1417","55079160202","Census Tract 1602.02, Milwaukee County, Wisconsin",5519,472,4824,186,32,325,0,152,369,7596
"1418","55079160203","Census Tract 1602.03, Milwaukee County, Wisconsin",4872,412,4109,238,32,362,0,131,316,6654
"1419","55079160205","Census Tract 1602.05, Milwaukee County, Wisconsin",2564,279,2095,180,8,169,3,109,194,3368
"1420","55079160206","Census Tract 1602.06, Milwaukee County, Wisconsin",1479,121,1019,54,5,372,0,29,112,1942
"1421","55079160301","Census Tract 1603.01, Milwaukee County, Wisconsin",3903,271,3556,72,29,161,1,84,220,5523
"1422","55079160302","Census Tract 1603.02, Milwaukee County, Wisconsin",3183,240,2821,65,7,195,1,94,180,4475
"1423","55079170100","Census Tract 1701, Milwaukee County, Wisconsin",2028,165,1883,50,14,17,0,64,93,2595
"1424","55079170200","Census Tract 1702, Milwaukee County, Wisconsin",2830,319,2544,103,21,55,1,106,203,3750
"1425","55079170300","Census Tract 1703, Milwaukee County, Wisconsin",1968,198,1824,50,14,27,0,53,139,2713
"1426","55079170400","Census Tract 1704, Milwaukee County, Wisconsin",2454,170,2302,42,5,52,0,53,134,3200
"1427","55079170500","Census Tract 1705, Milwaukee County, Wisconsin",1823,197,1660,63,16,22,0,62,118,2420
"1428","55079170600","Census Tract 1706, Milwaukee County, Wisconsin",2503,337,2163,121,47,34,0,138,189,3513
"1429","55079170700","Census Tract 1707, Milwaukee County, Wisconsin",1841,222,1621,72,34,34,1,79,163,2604
"1430","55079180100","Census Tract 1801, Milwaukee County, Wisconsin",2240,213,2067,50,16,33,1,73,187,2970
"1431","55079180200","Census Tract 1802, Milwaukee County, Wisconsin",3271,570,2826,112,43,52,0,238,301,4503
"1432","55079180300","Census Tract 1803, Milwaukee County, Wisconsin",2412,420,1964,209,25,45,5,164,254,3534
"1433","55079180400","Census Tract 1804, Milwaukee County, Wisconsin",2094,218,1941,40,15,24,1,73,151,2704
"1434","55079180500","Census Tract 1805, Milwaukee County, Wisconsin",3433,388,3074,118,19,70,0,152,260,4493
"1435","55079185100","Census Tract 1851, Milwaukee County, Wisconsin",3647,337,3265,138,22,84,2,136,256,4438
"1436","55079185200","Census Tract 1852, Milwaukee County, Wisconsin",3644,468,3231,127,34,69,0,183,315,4723
"1437","55079185300","Census Tract 1853, Milwaukee County, Wisconsin",3708,191,3161,217,7,265,1,57,216,4649
"1438","55079185400","Census Tract 1854, Milwaukee County, Wisconsin",816,56,21,759,5,6,0,25,35,1271
"1439","55079185500","Census Tract 1855, Milwaukee County, Wisconsin",1007,23,28,947,7,9,0,16,19,1420
"1440","55079185600","Census Tract 1856, Milwaukee County, Wisconsin",1183,58,268,872,4,7,0,32,74,1636
"1441","55079185700","Census Tract 1857, Milwaukee County, Wisconsin",1397,81,168,1174,8,5,1,41,98,2158
"1442","55079185800","Census Tract 1858, Milwaukee County, Wisconsin",863,100,18,710,8,79,0,48,70,1410
"1443","55079185900","Census Tract 1859, Milwaukee County, Wisconsin",673,37,28,580,0,51,0,14,42,1031
"1444","55079186000","Census Tract 1860, Milwaukee County, Wisconsin",1251,70,171,1052,7,5,0,16,51,1711
"1445","55079186100","Census Tract 1861, Milwaukee County, Wisconsin",1185,101,121,827,3,192,0,42,93,2021
"1446","55079186200","Census Tract 1862, Milwaukee County, Wisconsin",942,49,89,727,14,86,0,26,13,1382
"1447","55079186300","Census Tract 1863, Milwaukee County, Wisconsin",3373,261,2139,947,30,166,0,91,193,3749
"1448","55079186400","Census Tract 1864, Milwaukee County, Wisconsin",1300,190,1050,92,7,97,2,52,91,1423
"1449","55079186500","Census Tract 1865, Milwaukee County, Wisconsin",1476,709,848,256,32,37,0,303,313,2217
"1450","55079186600","Census Tract 1866, Milwaukee County, Wisconsin",1325,782,790,146,28,26,1,334,310,2310
"1451","55079186800","Census Tract 1868, Milwaukee County, Wisconsin",1233,516,568,350,19,25,4,267,187,1736
"1452","55079186900","Census Tract 1869, Milwaukee County, Wisconsin",2333,77,2077,111,1,118,0,26,97,2502
"1453","55079187000","Census Tract 1870, Milwaukee County, Wisconsin",3538,234,2963,289,17,197,2,70,228,3895
"1454","55079187200","Census Tract 1872, Milwaukee County, Wisconsin",4506,315,2971,1246,10,233,1,45,209,5724
"1455","55079187300","Census Tract 1873, Milwaukee County, Wisconsin",4742,281,4178,71,27,372,1,93,233,6533
"1456","55079187400","Census Tract 1874, Milwaukee County, Wisconsin",3648,193,3295,137,7,159,0,50,194,3976
"1457","55079980000","Census Tract 9800, Milwaukee County, Wisconsin",0,2,0,0,0,0,0,0,3,3
"1458","55079990000","Census Tract 9900, Milwaukee County, Wisconsin",0,0,0,0,0,0,0,0,0,0
"1459","55081950100","Census Tract 9501, Monroe County, Wisconsin",3379,68,3205,24,116,18,0,16,134,4533
"1460","55081950200","Census Tract 9502, Monroe County, Wisconsin",3869,113,3724,68,11,34,7,25,128,5237
"1461","55081950300","Census Tract 9503, Monroe County, Wisconsin",4668,454,4259,81,64,64,5,195,266,6693
"1462","55081950400","Census Tract 9504, Monroe County, Wisconsin",3273,159,3149,36,11,19,6,52,168,4506
"1463","55081950500","Census Tract 9505, Monroe County, Wisconsin",4610,149,4290,140,59,77,8,36,195,6309
"1464","55081950600","Census Tract 9506, Monroe County, Wisconsin",3144,153,2850,84,95,31,15,69,130,4227
"1465","55081950700","Census Tract 9507, Monroe County, Wisconsin",3262,34,3192,13,27,17,1,12,84,4608
"1466","55081950800","Census Tract 9508, Monroe County, Wisconsin",3029,145,2915,6,7,11,1,89,93,4385
"1467","55081950900","Census Tract 9509, Monroe County, Wisconsin",4128,170,3989,11,17,12,1,98,114,5776
"1468","55083100300","Census Tract 1003, Oconto County, Wisconsin",2620,25,2577,0,30,5,0,8,58,2938
"1469","55083100500","Census Tract 1005, Oconto County, Wisconsin",1943,24,1911,1,16,5,0,10,45,2301
"1470","55083100600","Census Tract 1006, Oconto County, Wisconsin",2141,25,2050,0,67,5,0,19,99,2770
"1471","55083100700","Census Tract 1007, Oconto County, Wisconsin",2173,92,2075,2,46,3,0,47,96,2803
"1472","55083100800","Census Tract 1008, Oconto County, Wisconsin",1921,52,1876,4,11,5,0,25,45,2559
"1473","55083100900","Census Tract 1009, Oconto County, Wisconsin",2189,39,2113,18,40,14,1,3,73,2887
"1474","55083101000","Census Tract 1010, Oconto County, Wisconsin",3133,61,3056,8,48,7,0,14,108,4113
"1475","55083101100","Census Tract 1011, Oconto County, Wisconsin",3641,38,3586,5,28,8,0,14,96,4691
"1476","55083101200","Census Tract 1012, Oconto County, Wisconsin",3154,60,3056,23,28,17,1,29,98,4204
"1477","55083101301","Census Tract 1013.01, Oconto County, Wisconsin",3852,32,3803,4,15,8,0,22,81,5329
"1478","55083101302","Census Tract 1013.02, Oconto County, Wisconsin",3336,43,3253,3,44,15,0,21,107,4370
"1479","55083990000","Census Tract 9900, Oconto County, Wisconsin",0,0,0,0,0,0,0,0,0,0
"1480","55085970101","Census Tract 9701.01, Oneida County, Wisconsin",1546,10,1528,3,3,3,0,9,26,1804
"1481","55085970103","Census Tract 9701.03, Oneida County, Wisconsin",922,3,904,0,12,1,0,5,20,1065
"1482","55085970104","Census Tract 9701.04, Oneida County, Wisconsin",2100,33,2090,0,2,3,0,5,54,2540
"1483","55085970400","Census Tract 9704, Oneida County, Wisconsin",2414,13,2375,9,23,7,0,0,58,2944
"1484","55085970500","Census Tract 9705, Oneida County, Wisconsin",1464,18,1435,4,7,13,0,5,37,1788
"1485","55085970601","Census Tract 9706.01, Oneida County, Wisconsin",1588,12,1567,4,11,5,0,1,34,1983
"1486","55085970603","Census Tract 9706.03, Oneida County, Wisconsin",1553,14,1523,3,15,11,0,1,52,1985
"1487","55085970604","Census Tract 9706.04, Oneida County, Wisconsin",1551,13,1527,4,9,5,0,6,15,1842
"1488","55085970800","Census Tract 9708, Oneida County, Wisconsin",1981,32,1899,0,49,16,1,16,48,2389
"1489","55085970900","Census Tract 9709, Oneida County, Wisconsin",2150,15,2084,34,17,4,2,9,40,2582
"1490","55085971001","Census Tract 9710.01, Oneida County, Wisconsin",1106,4,1092,0,6,4,0,4,23,1320
"1491","55085971002","Census Tract 9710.02, Oneida County, Wisconsin",2182,24,2129,0,23,9,1,20,43,2693
"1492","55085971100","Census Tract 9711, Oneida County, Wisconsin",1676,14,1647,4,11,3,0,11,48,2013
"1493","55085971300","Census Tract 9713, Oneida County, Wisconsin",1729,15,1653,3,30,27,0,16,57,2077
"1494","55085971400","Census Tract 9714, Oneida County, Wisconsin",2977,74,2854,16,56,29,1,21,134,3980
"1495","55085971500","Census Tract 9715, Oneida County, Wisconsin",3709,71,3516,68,64,26,0,35,124,4840
"1496","55087010100","Census Tract 101, Outagamie County, Wisconsin",2198,149,1828,162,44,82,5,77,127,2814
"1497","55087010200","Census Tract 102, Outagamie County, Wisconsin",2966,217,2595,69,31,155,2,114,175,4175
"1498","55087010300","Census Tract 103, Outagamie County, Wisconsin",1879,133,1636,92,25,71,0,55,108,2467
"1499","55087010501","Census Tract 105.01, Outagamie County, Wisconsin",1809,77,1671,35,17,51,11,24,102,2505
"1500","55087010502","Census Tract 105.02, Outagamie County, Wisconsin",1756,62,1460,96,47,140,0,13,80,1943
"1501","55087010601","Census Tract 106.01, Outagamie County, Wisconsin",2648,222,2263,75,26,171,3,110,146,3623
"1502","55087010602","Census Tract 106.02, Outagamie County, Wisconsin",2966,170,2632,43,15,195,0,81,155,4081
"1503","55087010700","Census Tract 107, Outagamie County, Wisconsin",3419,248,3050,73,26,160,0,110,195,4713
"1504","55087010800","Census Tract 108, Outagamie County, Wisconsin",1072,50,992,16,5,23,0,36,46,1446
"1505","55087010900","Census Tract 109, Outagamie County, Wisconsin",1601,72,1482,51,12,42,0,14,68,2240
"1506","55087011001","Census Tract 110.01, Outagamie County, Wisconsin",2092,250,1724,106,15,119,1,127,123,2744
"1507","55087011002","Census Tract 110.02, Outagamie County, Wisconsin",1924,183,1684,63,21,66,13,77,124,2763
"1508","55087011101","Census Tract 111.01, Outagamie County, Wisconsin",3623,284,3052,106,30,275,0,160,176,4921
"1509","55087011103","Census Tract 111.03, Outagamie County, Wisconsin",2704,97,2496,36,10,126,0,36,109,3524
"1510","55087011104","Census Tract 111.04, Outagamie County, Wisconsin",2929,215,2471,120,21,223,0,94,156,3859
"1511","55087011200","Census Tract 112, Outagamie County, Wisconsin",2173,136,1809,31,24,222,8,79,100,2987
"1512","55087011300","Census Tract 113, Outagamie County, Wisconsin",2306,96,2109,51,19,73,0,54,115,3129
"1513","55087011400","Census Tract 114, Outagamie County, Wisconsin",4189,186,3713,60,34,285,12,85,148,5454
"1514","55087011501","Census Tract 115.01, Outagamie County, Wisconsin",2470,128,2223,22,13,153,0,59,106,3348
"1515","55087011502","Census Tract 115.02, Outagamie County, Wisconsin",3358,165,2937,67,24,239,0,91,173,4565
"1516","55087011600","Census Tract 116, Outagamie County, Wisconsin",5457,136,5196,66,27,113,2,53,182,7390
"1517","55087011700","Census Tract 117, Outagamie County, Wisconsin",1954,77,1834,33,13,41,0,33,77,2696
"1518","55087011800","Census Tract 118, Outagamie County, Wisconsin",1447,55,1406,10,6,8,0,17,42,1945
"1519","55087011901","Census Tract 119.01, Outagamie County, Wisconsin",2310,142,2136,26,23,51,3,71,84,3138
"1520","55087011902","Census Tract 119.02, Outagamie County, Wisconsin",3496,85,3374,24,32,38,0,28,113,4614
"1521","55087012000","Census Tract 120, Outagamie County, Wisconsin",4915,88,4777,25,20,56,1,36,116,6669
"1522","55087012101","Census Tract 121.01, Outagamie County, Wisconsin",3226,54,3132,22,19,22,2,29,82,4192
"1523","55087012102","Census Tract 121.02, Outagamie County, Wisconsin",3142,82,3020,24,26,39,1,32,101,4239
"1524","55087012200","Census Tract 122, Outagamie County, Wisconsin",1444,46,1371,25,17,20,0,11,89,1965
"1525","55087012300","Census Tract 123, Outagamie County, Wisconsin",1165,39,1089,26,9,16,0,25,36,1616
"1526","55087012400","Census Tract 124, Outagamie County, Wisconsin",2197,89,2108,7,28,13,0,41,122,3091
"1527","55087012503","Census Tract 125.03, Outagamie County, Wisconsin",2644,62,2439,35,1,149,0,20,95,3836
"1528","55087012504","Census Tract 125.04, Outagamie County, Wisconsin",3071,66,2890,30,14,120,0,17,78,4094
"1529","55087012505","Census Tract 125.05, Outagamie County, Wisconsin",4213,138,3972,31,19,143,0,48,176,5511
"1530","55087012506","Census Tract 125.06, Outagamie County, Wisconsin",3583,149,3168,66,19,255,8,67,140,4464
"1531","55087012602","Census Tract 126.02, Outagamie County, Wisconsin",3895,52,3840,4,14,23,0,14,73,5308
"1532","55087012603","Census Tract 126.03, Outagamie County, Wisconsin",3798,63,3689,27,9,51,2,20,107,5489
"1533","55087012604","Census Tract 126.04, Outagamie County, Wisconsin",3273,219,3081,11,17,59,0,105,124,4759
"1534","55087012700","Census Tract 127, Outagamie County, Wisconsin",4791,158,4621,35,19,48,0,68,174,6648
"1535","55087012800","Census Tract 128, Outagamie County, Wisconsin",5765,149,5651,13,20,28,0,53,194,7874
"1536","55087012902","Census Tract 129.02, Outagamie County, Wisconsin",2870,26,2809,1,13,28,0,19,80,3764
"1537","55087012903","Census Tract 129.03, Outagamie County, Wisconsin",2491,58,2420,8,23,8,0,32,55,3455
"1538","55087012904","Census Tract 129.04, Outagamie County, Wisconsin",2237,28,2185,7,9,30,0,6,62,3077
