,GEOID,full_geoid,male_white_total,male_white_less_hs,male_white_hs_grad,male_white_some_college,male_white_bs,female_white_total,female_white_less_hs,female_white_hs_grad,female_white_some_college,female_white_bs,male_black_total,male_black_less_hs,male_black_hs_grad,male_black_some_college,male_black_bs,female_black_total,female_black_less_hs,female_black_hs_grad,female_black_some_college,female_black_bs,male_aian_total,male_aian_less_hs,male_aian_hs_grad,male_aian_some_college,male_aian_bs,female_aian_total,female_aian_less_hs,female_aian_hs_grad,female_aian_some_college,female_aian_bs,male_asian_total,male_asian_less_hs,male_asian_hs_grad,male_asian_some_college,male_asian_bs,female_asian_total,female_asian_less_hs,female_asian_hs_grad,female_asian_some_college,female_asian_bs,male_nhpi_total,male_nhpi_less_hs,male_nhpi_hs_grad,male_nhpi_some_college,male_nhpi_bs,female_nhpi_total,female_nhpi_less_hs,female_nhpi_hs_grad,female_nhpi_some_college,female_nhpi_bs,male_other_total,male_other_less_hs,male_other_hs_grad,male_other_some_college,male_other_bs,female_other_total,female_other_less_hs,female_other_hs_grad,female_other_some_college,female_other_bs,male_mixed_total,male_mixed_less_hs,male_mixed_hs_grad,male_mixed_some_college,male_mixed_bs,female_mixed_total,female_mixed_less_hs,female_mixed_hs_grad,female_mixed_some_college,female_mixed_bs,male_w_nothisp_total,male_w_nothisp_less_hs,male_w_nothisp_hs_grad,male_w_nothisp_some_college,male_w_nothisp_bs,female_w_nothisp_total,female_w_nothisp_less_hs,female_w_nothisp_hs_grad,female_w_nothisp_some_college,female_w_nothisp_bs,male_hisp_total,male_hisp_less_hs,male_hisp_hs_grad,male_hisp_some_college,male_hisp_bs,female_hisp_total,female_hisp_less_hs,female_hisp_hs_grad,female_hisp_some_college,female_hisp_bs,BLACK_TOTAL,BLACK_FEMALE,BLACK_MALE,BLACK_LESS_HS_TOTAL,BLACK_HS_TOTAL,BLACK_SOME_COLLEGE_TOTAL,BLACK_COLLEGE_TOTAL,HISP_TOTAL,HISP_FEMALE,HISP_MALE,HISP_LESS_HS_TOTAL,HISP_HS_TOTAL,HISP_SOME_COLLEGE_TOTAL,HISP_COLLEGE_TOTAL,UNDERREP_TOTAL,UNDERREP_FEMALE,UNDERREP_MALE,UNDERREP_LESS_HS_TOTAL,UNDERREP_HS_TOTAL,UNDERREP_SOME_COLLEGE_TOTAL,UNDERREP_COLLEGE_TOTAL
321,55133203502,"Census Tract 2035.02, Waukesha County, Wisconsin",885,22,126,163,574,992,21,157,225,589,2,0,0,0,2,2,0,0,0,2,5,0,0,5,0,0,0,0,0,0,16,0,0,0,16,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,877,22,126,161,568,986,21,154,225,586,14,0,6,2,6,6,0,3,0,3,4,2,2,0,0,0,4,20,6,14,0,9,2,9,24,8,16,0,9,2,13
322,55133203601,"Census Tract 2036.01, Waukesha County, Wisconsin",1444,53,275,422,694,1453,57,291,487,618,0,0,0,0,0,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,35,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,42,0,20,0,22,6,0,0,0,6,1417,53,275,417,672,1429,57,291,476,605,27,0,0,5,22,29,0,0,16,13,40,40,0,0,40,0,0,56,29,27,0,0,21,35,96,69,27,0,40,21,35
323,55133203602,"Census Tract 2036.02, Waukesha County, Wisconsin",1682,50,359,531,742,1830,82,395,632,721,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,19,0,0,0,19,48,0,0,16,32,30,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1640,50,359,489,742,1767,82,386,591,708,42,0,0,42,0,63,0,9,41,13,0,0,0,0,0,0,0,105,63,42,0,9,83,13,105,63,42,0,9,83,13
324,55133203702,"Census Tract 2037.02, Waukesha County, Wisconsin",1610,13,299,485,813,1620,51,152,608,809,0,0,0,0,0,10,0,0,6,4,0,0,0,0,0,0,0,0,0,0,22,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18,61,0,0,5,56,146,0,94,4,48,1610,13,299,485,813,1574,51,141,586,796,31,0,0,0,31,202,0,105,28,69,10,10,0,0,0,6,4,233,202,31,0,105,28,100,243,212,31,0,105,34,104
325,55133203703,"Census Tract 2037.03, Waukesha County, Wisconsin",1095,14,129,257,695,1298,28,196,293,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,8,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,3,1,7,0,0,7,0,2,0,0,0,2,1089,14,125,257,693,1284,28,191,293,772,7,0,5,0,2,14,0,5,0,9,0,0,0,0,0,0,0,21,14,7,0,10,0,11,21,14,7,0,10,0,11
326,55133203704,"Census Tract 2037.04, Waukesha County, Wisconsin",1597,19,271,439,868,1796,23,349,523,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,37,0,0,24,13,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,30,0,0,0,30,0,0,0,0,0,1597,19,271,439,868,1766,23,349,523,871,11,0,0,11,0,30,0,0,0,30,0,0,0,0,0,0,0,41,30,11,0,0,11,30,41,30,11,0,0,11,30
327,55133203802,"Census Tract 2038.02, Waukesha County, Wisconsin",2185,56,556,831,742,2123,18,376,822,907,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,19,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,42,0,0,18,24,0,0,0,0,0,2169,56,556,831,726,2083,18,376,794,895,30,0,14,0,16,40,0,0,28,12,25,0,25,0,25,0,0,70,40,30,0,14,28,28,95,40,55,0,39,28,28
328,55133203803,"Census Tract 2038.03, Waukesha County, Wisconsin",1353,38,360,543,412,1334,11,361,444,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,23,0,12,0,11,22,0,7,7,8,1335,38,360,525,412,1334,11,361,444,518,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,21,0,21,0,21,0,0,21,0
329,55133203805,"Census Tract 2038.05, Waukesha County, Wisconsin",1631,30,297,691,613,1655,112,307,449,787,0,0,0,0,0,0,0,0,0,0,18,0,0,10,8,0,0,0,0,0,24,0,0,0,24,28,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,0,0,2,5,1631,30,297,691,613,1608,112,299,449,748,8,0,0,0,8,52,0,8,0,44,0,0,0,0,0,0,0,60,52,8,0,8,0,52,60,52,8,0,8,0,52
330,55133203806,"Census Tract 2038.06, Waukesha County, Wisconsin",1119,10,262,379,468,962,1,233,233,495,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119,10,262,379,468,935,1,233,233,468,0,0,0,0,0,27,0,0,0,27,0,0,0,0,0,0,0,27,27,0,0,0,0,27,27,27,0,0,0,0,27
331,55133203901,"Census Tract 2039.01, Waukesha County, Wisconsin",1530,58,560,492,420,1698,23,501,651,523,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,45,8,0,25,12,30,0,20,0,10,180,0,171,9,0,0,0,0,0,0,0,0,0,0,0,47,19,26,0,2,13,0,7,6,0,107,0,0,9,98,0,0,0,0,0,1507,47,552,492,416,1683,17,501,651,514,168,30,34,0,104,28,6,7,6,9,7,0,7,0,0,7,0,196,28,168,36,41,6,113,203,28,175,36,41,13,113
332,55133203902,"Census Tract 2039.02, Waukesha County, Wisconsin",1268,97,300,467,404,1376,6,445,517,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,34,0,0,0,34,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,2,0,2,0,0,0,0,0,0,0,26,0,0,5,21,1268,97,300,467,404,1366,6,445,511,404,5,5,0,0,0,12,0,2,6,4,0,0,0,0,0,0,0,17,12,5,5,2,6,4,17,12,5,5,2,6,4
333,55133204002,"Census Tract 2040.02, Waukesha County, Wisconsin",1969,12,493,843,621,1974,34,590,555,795,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,16,0,0,16,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,4,59,9,0,15,0,13,0,2,27,0,0,23,4,9,9,0,0,0,1943,12,485,835,611,1953,34,590,555,774,44,4,13,17,10,44,9,12,0,23,0,0,0,0,0,0,0,88,44,44,13,25,17,33,88,44,44,13,25,17,33
334,55133204003,"Census Tract 2040.03, Waukesha County, Wisconsin",1354,68,464,352,470,1462,57,461,394,550,5,0,5,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,23,0,23,0,0,33,0,15,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,4,0,0,0,4,1326,46,464,352,464,1433,44,449,390,550,28,22,0,0,6,29,13,12,4,0,12,7,5,0,5,0,7,57,29,28,35,12,4,6,69,36,33,35,17,4,13
335,55133204004,"Census Tract 2040.04, Waukesha County, Wisconsin",1477,62,448,414,553,1468,13,278,461,716,0,0,0,0,0,0,0,0,0,0,11,0,1,0,10,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,1476,62,447,414,553,1461,13,271,461,716,1,0,1,0,0,12,0,7,5,0,0,0,0,0,0,0,0,13,12,1,0,8,5,0,13,12,1,0,8,5,0
336,55133204100,"Census Tract 2041, Waukesha County, Wisconsin",1808,37,262,482,1027,1804,3,304,565,932,8,1,0,1,6,1,0,1,0,0,11,0,0,11,0,0,0,0,0,0,4,0,0,0,4,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,68,20,0,47,1,82,9,0,0,73,28,0,0,0,28,64,0,0,64,0,1790,37,259,467,1027,1789,3,292,565,929,97,20,3,62,12,35,9,12,0,14,9,1,8,1,1,1,6,132,35,97,29,15,62,26,141,36,105,30,16,63,32
337,55133204201,"Census Tract 2042.01, Waukesha County, Wisconsin",1024,109,406,329,180,1011,17,332,430,232,44,0,32,12,0,51,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,1004,109,386,329,180,1011,17,332,430,232,20,0,20,0,0,0,0,0,0,0,95,51,44,0,32,12,51,20,0,20,0,20,0,0,115,51,64,0,52,12,51
338,55133204202,"Census Tract 2042.02, Waukesha County, Wisconsin",1184,19,225,307,633,1356,38,259,292,767,39,0,19,20,0,18,0,0,18,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,19,225,307,619,1356,38,259,292,767,14,0,0,0,14,0,0,0,0,0,57,18,39,0,19,38,0,14,0,14,0,0,0,14,71,18,53,0,19,38,14
339,55133204301,"Census Tract 2043.01, Waukesha County, Wisconsin",1781,49,288,597,847,1854,125,272,549,908,0,0,0,0,0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,0,534,0,0,0,534,0,0,0,0,0,0,0,0,0,0,1743,26,273,597,847,1843,125,272,549,897,38,23,15,0,0,11,0,0,0,11,39,39,0,39,0,0,0,49,11,38,23,15,0,11,88,50,38,62,15,0,11
340,55063000100,"Census Tract 1, La Crosse County, Wisconsin",1658,252,444,597,365,1482,103,432,400,547,29,2,27,0,0,40,19,21,0,0,30,0,0,30,0,41,0,20,21,0,29,0,0,0,29,45,0,0,0,45,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,3,0,0,0,3,22,0,0,22,0,1558,252,429,512,365,1457,103,432,375,547,100,0,15,85,0,25,0,0,25,0,69,40,29,21,48,0,0,125,25,100,0,15,110,0,194,65,129,21,63,110,0
341,55063000200,"Census Tract 2, La Crosse County, Wisconsin",1371,169,546,341,315,1101,107,468,331,195,111,3,0,63,45,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,29,58,0,102,47,16,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,53,0,79,0,46,33,0,1371,169,546,341,315,1087,107,454,331,195,0,0,0,0,0,14,0,14,0,0,126,15,111,18,0,63,45,14,14,0,0,14,0,0,140,29,111,18,14,63,45
342,55063000300,"Census Tract 3, La Crosse County, Wisconsin",706,50,225,231,200,510,58,157,116,179,29,6,5,18,0,36,0,0,36,0,9,0,0,0,9,8,0,0,8,0,60,0,31,6,23,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,35,10,0,16,9,0,0,0,0,0,18,0,0,18,0,7,0,0,0,7,705,50,225,231,199,499,58,157,105,179,36,10,0,16,10,11,0,0,11,0,65,36,29,6,5,54,0,47,11,36,10,0,27,10,112,47,65,16,5,81,10
343,55063000401,"Census Tract 4.01, La Crosse County, Wisconsin",325,5,124,88,108,374,31,39,151,153,33,0,29,4,0,43,0,38,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,36,0,5,0,0,5,0,0,0,0,0,0,314,5,124,77,108,374,31,39,151,153,11,0,0,11,0,36,0,0,36,0,76,43,33,0,67,9,0,47,36,11,0,0,47,0,123,79,44,0,67,56,0
344,55063000402,"Census Tract 4.02, La Crosse County, Wisconsin",279,0,61,98,120,278,79,65,74,60,0,0,0,0,0,110,0,0,18,92,22,22,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,61,98,120,217,18,65,74,60,0,0,0,0,0,61,61,0,0,0,110,110,0,0,0,18,92,61,61,0,61,0,0,0,171,171,0,61,0,18,92
345,55063000500,"Census Tract 5, La Crosse County, Wisconsin",179,4,13,108,54,347,2,73,133,139,14,4,0,7,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,4,13,108,54,347,2,73,133,139,7,0,0,7,0,0,0,0,0,0,17,3,14,4,0,10,3,7,0,7,0,0,7,0,24,3,21,4,0,17,3
346,55063000600,"Census Tract 6, La Crosse County, Wisconsin",602,8,142,113,339,643,7,138,120,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,17,0,0,5,12,0,0,0,0,0,14,0,14,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,8,142,113,339,636,7,138,120,371,5,0,0,0,5,7,0,0,0,7,0,0,0,0,0,0,0,12,7,5,0,0,0,12,12,7,5,0,0,0,12
347,55063000700,"Census Tract 7, La Crosse County, Wisconsin",1386,10,248,434,694,1607,7,247,426,927,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,48,0,24,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,16,0,14,8,0,0,0,8,1377,10,248,434,685,1607,7,247,426,927,20,0,8,0,12,0,0,0,0,0,20,0,20,0,20,0,0,20,0,20,0,8,0,12,40,0,40,0,28,0,12
348,55063000800,"Census Tract 8, La Crosse County, Wisconsin",816,41,113,204,458,754,0,58,232,464,72,1,9,31,31,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,27,45,80,0,0,0,80,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,15,0,0,15,0,4,0,4,0,0,816,41,113,204,458,754,0,58,232,464,6,0,0,6,0,0,0,0,0,0,88,16,72,1,25,31,31,6,0,6,0,0,6,0,94,16,78,1,25,37,31
349,55063000900,"Census Tract 9, La Crosse County, Wisconsin",1292,115,300,493,384,998,44,382,297,275,19,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,122,27,83,44,39,0,0,0,0,0,0,0,0,0,0,0,0,26,0,19,7,0,0,0,0,0,0,0,0,0,0,0,26,0,0,20,6,1285,115,300,486,384,998,44,382,297,275,33,0,19,14,0,0,0,0,0,0,19,0,19,0,1,0,18,33,0,33,0,19,14,0,52,0,52,0,20,14,18
350,55063001000,"Census Tract 10, La Crosse County, Wisconsin",1180,56,196,505,423,1083,52,292,340,399,20,0,7,6,7,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,46,0,6,0,40,67,0,24,43,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,1162,56,196,496,414,1062,52,292,333,385,24,6,0,9,9,21,0,0,7,14,31,11,20,0,7,17,7,45,21,24,6,0,16,23,76,32,44,6,7,33,30
351,55063001101,"Census Tract 11.01, La Crosse County, Wisconsin",728,28,172,359,169,596,14,130,207,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,728,28,172,359,169,596,14,130,207,245,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,13,13,0,0,0,13,0,13,13,0,0,0,13,0
352,55063001102,"Census Tract 11.02, La Crosse County, Wisconsin",1338,132,462,402,342,1719,85,560,555,519,25,8,17,0,0,24,0,11,0,13,0,0,0,0,0,4,0,0,0,4,52,0,0,10,42,27,9,0,18,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,38,30,0,8,0,17,0,0,17,0,32,0,27,0,5,1333,132,462,402,337,1719,85,560,555,519,33,20,0,8,5,38,30,0,8,0,49,24,25,8,28,0,13,71,38,33,50,0,16,5,120,62,58,58,28,16,18
353,55063001200,"Census Tract 12, La Crosse County, Wisconsin",1286,24,328,419,515,1384,27,434,313,610,17,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,14,0,0,26,59,14,11,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,38,0,28,10,0,6,0,0,0,6,1286,24,328,419,515,1370,27,434,313,596,0,0,0,0,0,44,0,0,30,14,17,0,17,0,13,4,0,44,44,0,0,0,30,14,61,44,17,0,13,34,14
354,55063010101,"Census Tract 101.01, La Crosse County, Wisconsin",1716,55,680,693,288,1641,81,437,656,467,2,2,0,0,0,4,0,0,0,4,12,0,0,12,0,17,13,4,0,0,12,0,9,3,0,25,11,10,0,4,0,0,0,0,0,2,0,0,2,0,14,4,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,1713,55,677,693,288,1636,76,437,656,467,17,4,3,0,10,5,5,0,0,0,6,4,2,2,0,0,4,22,5,17,9,3,0,10,28,9,19,11,3,0,14
355,55063010102,"Census Tract 101.02, La Crosse County, Wisconsin",1468,58,463,429,518,1771,46,336,623,766,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,28,0,0,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,29,0,0,14,15,1439,58,453,429,499,1771,46,336,623,766,29,0,10,0,19,12,0,0,12,0,4,0,4,0,4,0,0,41,12,29,0,10,12,19,45,12,33,0,14,12,19
356,55063010202,"Census Tract 102.02, La Crosse County, Wisconsin",2129,99,499,911,620,2134,88,512,773,761,27,0,0,0,27,37,0,0,37,0,0,0,0,0,0,0,0,0,0,0,75,0,47,28,0,85,57,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,46,27,4,124,0,94,21,9,2094,99,499,898,598,2134,88,512,773,761,81,0,46,13,22,98,0,94,0,4,64,37,27,0,0,37,27,179,98,81,0,140,13,26,243,135,108,0,140,50,53
357,55063010203,"Census Tract 102.03, La Crosse County, Wisconsin",806,21,194,358,233,762,15,180,260,307,0,0,0,0,0,8,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,806,21,194,358,233,741,15,180,260,286,0,0,0,0,0,22,0,0,1,21,8,8,0,0,8,0,0,22,22,0,0,0,1,21,30,30,0,0,8,1,21
358,55063010204,"Census Tract 102.04, La Crosse County, Wisconsin",1411,0,463,591,357,1755,47,323,817,568,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,89,24,180,77,66,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,45,0,0,22,0,0,22,0,1411,0,463,591,357,1739,47,323,817,552,0,0,0,0,0,16,0,0,0,16,12,0,12,0,0,12,0,16,16,0,0,0,0,16,28,16,12,0,0,12,16
359,55063010205,"Census Tract 102.05, La Crosse County, Wisconsin",1700,47,413,473,767,1677,12,238,649,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,32,0,24,6,4,14,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,105,0,0,0,0,0,13,0,13,0,0,23,0,15,8,0,1700,47,413,473,767,1677,12,238,649,778,118,0,13,0,105,0,0,0,0,0,0,0,0,0,0,0,0,118,0,118,0,13,0,105,118,0,118,0,13,0,105
360,55063010300,"Census Tract 103, La Crosse County, Wisconsin",1775,75,799,532,369,1532,50,333,631,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,89,0,53,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,92,1775,75,799,532,369,1532,50,333,631,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,55063010401,"Census Tract 104.01, La Crosse County, Wisconsin",1812,21,238,387,1166,1914,53,192,752,917,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,93,6,69,0,9,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,43,0,0,0,0,0,0,23,0,0,0,23,1808,21,238,387,1162,1898,53,187,741,917,4,0,0,0,4,59,0,5,54,0,7,0,7,0,0,7,0,63,59,4,0,5,54,4,70,59,11,0,5,61,4
362,55063010403,"Census Tract 104.03, La Crosse County, Wisconsin",1340,18,359,440,523,1602,42,382,530,648,132,0,0,91,41,22,0,0,22,0,0,0,0,0,0,52,0,0,52,0,129,47,10,51,21,214,97,90,11,16,0,0,0,0,0,0,0,0,0,0,47,0,47,0,0,0,0,0,0,0,26,0,26,0,0,26,0,26,0,0,1340,18,359,440,523,1575,42,382,503,648,47,0,47,0,0,27,0,0,27,0,154,22,132,0,0,113,41,74,27,47,0,47,27,0,228,49,179,0,47,140,41
363,55063010404,"Census Tract 104.04, La Crosse County, Wisconsin",1133,48,167,475,443,1461,22,290,648,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,88,19,28,15,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,1095,48,167,437,443,1442,22,290,629,501,38,0,0,38,0,19,0,0,19,0,0,0,0,0,0,0,0,57,19,38,0,0,57,0,57,19,38,0,0,57,0
364,55063010500,"Census Tract 105, La Crosse County, Wisconsin",1657,110,393,688,466,2362,121,605,817,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,40,65,0,0,141,0,34,27,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22,0,22,0,0,0,22,13,0,0,0,13,1647,110,393,688,456,2354,121,605,817,811,10,0,0,0,10,30,0,0,22,8,0,0,0,0,0,0,0,40,30,10,0,0,22,18,40,30,10,0,0,22,18
365,55063010600,"Census Tract 106, La Crosse County, Wisconsin",1183,39,283,302,559,1293,31,228,386,648,11,0,0,2,9,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,43,0,20,0,23,39,0,32,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,1183,39,283,302,559,1286,31,228,386,641,5,0,0,0,5,7,0,0,0,7,25,14,11,0,0,2,23,12,7,5,0,0,0,12,37,21,16,0,0,2,35
366,55063010700,"Census Tract 107, La Crosse County, Wisconsin",1928,51,401,757,719,2275,81,410,898,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,22,0,0,0,22,119,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,5,16,0,1924,51,401,757,715,2256,81,410,887,878,4,0,0,0,4,19,0,0,11,8,0,0,0,0,0,0,0,23,19,4,0,0,11,12,23,19,4,0,0,11,12
367,55063010800,"Census Tract 108, La Crosse County, Wisconsin",1096,36,528,292,240,1179,75,300,386,418,0,0,0,0,0,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24,7,0,2,0,5,0,0,0,0,0,0,0,0,0,0,16,0,0,0,16,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1090,30,528,292,240,1166,62,300,386,418,10,6,0,0,4,13,13,0,0,0,5,5,0,0,0,4,1,23,13,10,19,0,0,4,28,18,10,19,0,4,5
368,55065970100,"Census Tract 9701, Lafayette County, Wisconsin",1098,89,499,323,187,1057,68,375,368,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,4,0,4,0,0,9,0,3,0,6,1089,87,492,323,187,1052,68,375,365,244,12,2,8,2,0,5,0,0,3,2,0,0,0,0,0,0,0,17,5,12,2,8,5,2,17,5,12,2,8,5,2
369,55065970200,"Census Tract 9702, Lafayette County, Wisconsin",1235,111,596,345,183,1206,81,444,418,263,14,0,1,13,0,24,24,0,0,0,4,0,4,0,0,1,0,0,1,0,12,0,0,0,12,23,0,11,0,12,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,7,0,0,7,0,23,0,0,0,23,2,0,2,0,0,1172,99,545,345,183,1151,81,411,418,241,91,17,51,0,23,62,0,33,7,22,38,24,14,24,1,13,0,153,62,91,17,84,7,45,191,86,105,41,85,20,45
